date,x,competetion,type,id,teams
2012-07-09,international,MDM,male,516851,Afghanistan vs Ireland
2012-07-08,international,Test,male,562446,Sri Lanka vs Pakistan
2012-07-07,international,ODI,male,534218,England vs Australia
2012-07-07,international,ODI,male,560924,West Indies vs New Zealand
2012-07-05,international,ODI,female,542854,England vs India
2012-07-05,international,ODI,male,555892,Ireland vs Afghanistan
2012-07-05,international,ODI,male,560923,West Indies vs New Zealand
2012-07-04,international,ODI,female,542853,England vs India
2012-07-01,international,ODI,male,534216,England vs Australia
2012-07-01,international,ODI,female,542852,England vs India
2012-07-01,international,T20,male,560922,New Zealand vs West Indies
2012-06-30,international,T20,male,560921,New Zealand vs West Indies
2012-06-30,international,Test,male,562445,Sri Lanka vs Pakistan
2012-06-29,international,ODI,male,534215,England vs Australia
2012-06-28,international,T20,female,542851,England vs India
2012-06-26,international,T20,female,542850,England vs India
2012-06-24,international,T20,male,534208,England vs West Indies
2012-06-23,international,ODI,male,534214,Ireland vs Australia
2012-06-22,international,Test,male,562444,Sri Lanka vs Pakistan
2012-06-19,international,ODI,male,534210,England vs West Indies
2012-06-18,international,ODI,male,562443,Sri Lanka vs Pakistan
2012-06-16,international,ODI,male,534209,England vs West Indies
2012-06-16,international,ODI,male,562442,Sri Lanka vs Pakistan
2012-06-13,international,ODI,male,562441,Sri Lanka vs Pakistan
2012-06-09,international,ODI,male,562440,Sri Lanka vs Pakistan
2012-06-07,international,Test,male,534207,England vs West Indies
2012-06-07,international,ODI,male,562439,Sri Lanka vs Pakistan
2012-06-03,international,T20,male,562438,Sri Lanka vs Pakistan
2012-06-01,international,T20,male,562437,Sri Lanka vs Pakistan
2012-05-27,club,IPL,male,548381,Kolkata Knight Riders vs Chennai Super Kings
2012-05-25,international,Test,male,534206,England vs West Indies
2012-05-25,club,IPL,male,548380,Delhi Daredevils vs Chennai Super Kings
2012-05-23,club,IPL,male,548379,Chennai Super Kings vs Mumbai Indians
2012-05-22,club,IPL,male,548378,Delhi Daredevils vs Kolkata Knight Riders
2012-05-20,club,IPL,male,548376,Deccan Chargers vs Royal Challengers Bangalore
2012-05-20,club,IPL,male,548377,Rajasthan Royals vs Mumbai Indians
2012-05-19,club,IPL,male,548374,Kings XI Punjab vs Delhi Daredevils
2012-05-19,club,IPL,male,548375,Pune Warriors vs Kolkata Knight Riders
2012-05-18,club,IPL,male,548373,Deccan Chargers vs Rajasthan Royals
2012-05-17,international,Test,male,534205,England vs West Indies
2012-05-17,club,IPL,male,548371,Kings XI Punjab vs Chennai Super Kings
2012-05-17,club,IPL,male,548372,Delhi Daredevils vs Royal Challengers Bangalore
2012-05-16,club,IPL,male,548370,Mumbai Indians vs Kolkata Knight Riders
2012-05-15,club,IPL,male,548369,Delhi Daredevils vs Kings XI Punjab
2012-05-14,club,IPL,male,548367,Royal Challengers Bangalore vs Mumbai Indians
2012-05-14,club,IPL,male,548368,Kolkata Knight Riders vs Chennai Super Kings
2012-05-13,club,IPL,male,548365,Rajasthan Royals vs Pune Warriors
2012-05-13,club,IPL,male,548366,Kings XI Punjab vs Deccan Chargers
2012-05-12,club,IPL,male,548363,Kolkata Knight Riders vs Mumbai Indians
2012-05-12,club,IPL,male,548364,Chennai Super Kings vs Delhi Daredevils
2012-05-11,club,IPL,male,548362,Pune Warriors vs Royal Challengers Bangalore
2012-05-10,club,IPL,male,548329,Deccan Chargers vs Delhi Daredevils
2012-05-10,club,IPL,male,548361,Rajasthan Royals vs Chennai Super Kings
2012-05-09,club,IPL,male,548360,Mumbai Indians vs Royal Challengers Bangalore
2012-05-08,club,IPL,male,548358,Pune Warriors vs Rajasthan Royals
2012-05-08,club,IPL,male,548359,Deccan Chargers vs Kings XI Punjab
2012-05-07,club,IPL,male,548357,Delhi Daredevils vs Kolkata Knight Riders
2012-05-06,club,IPL,male,548355,Mumbai Indians vs Chennai Super Kings
2012-05-06,club,IPL,male,548356,Royal Challengers Bangalore vs Deccan Chargers
2012-05-05,club,IPL,male,548353,Kolkata Knight Riders vs Pune Warriors
2012-05-05,club,IPL,male,548354,Kings XI Punjab vs Rajasthan Royals
2012-05-04,club,IPL,male,548352,Chennai Super Kings vs Deccan Chargers
2012-05-03,club,IPL,male,548351,Pune Warriors vs Mumbai Indians
2012-05-02,club,IPL,male,548350,Royal Challengers Bangalore vs Kings XI Punjab
2012-05-01,club,IPL,male,548348,Deccan Chargers vs Pune Warriors
2012-05-01,club,IPL,male,548349,Rajasthan Royals vs Delhi Daredevils
2012-04-30,club,IPL,male,548347,Chennai Super Kings vs Kolkata Knight Riders
2012-04-29,club,IPL,male,548345,Delhi Daredevils vs Rajasthan Royals
2012-04-29,club,IPL,male,548346,Mumbai Indians vs Deccan Chargers
2012-04-28,club,IPL,male,548343,Chennai Super Kings vs Kings XI Punjab
2012-04-28,club,IPL,male,548344,Kolkata Knight Riders vs Royal Challengers Bangalore
2012-04-27,club,IPL,male,548342,Delhi Daredevils vs Mumbai Indians
2012-04-26,club,IPL,male,548341,Pune Warriors vs Deccan Chargers
2012-04-25,club,IPL,male,548339,Kings XI Punjab vs Mumbai Indians
2012-04-24,club,IPL,male,548337,Pune Warriors vs Delhi Daredevils
2012-04-23,international,Test,male,540178,West Indies vs Australia
2012-04-23,club,IPL,male,548336,Rajasthan Royals vs Royal Challengers Bangalore
2012-04-22,club,IPL,male,548334,Mumbai Indians vs Kings XI Punjab
2012-04-22,club,IPL,male,548335,Deccan Chargers vs Kolkata Knight Riders
2012-04-21,club,IPL,male,548332,Chennai Super Kings vs Rajasthan Royals
2012-04-21,club,IPL,male,548333,Delhi Daredevils vs Pune Warriors
2012-04-20,club,IPL,male,548331,Kings XI Punjab vs Royal Challengers Bangalore
2012-04-19,club,IPL,male,548321,Delhi Daredevils vs Deccan Chargers
2012-04-19,club,IPL,male,548330,Chennai Super Kings vs Pune Warriors
2012-04-18,club,IPL,male,548328,Kings XI Punjab vs Kolkata Knight Riders
2012-04-17,club,IPL,male,548326,Rajasthan Royals vs Deccan Chargers
2012-04-17,club,IPL,male,548327,Royal Challengers Bangalore vs Pune Warriors
2012-04-16,club,IPL,male,548325,Mumbai Indians vs Delhi Daredevils
2012-04-15,international,Test,male,540177,West Indies vs Australia
2012-04-15,club,IPL,male,548323,Kolkata Knight Riders vs Kings XI Punjab
2012-04-15,club,IPL,male,548324,Royal Challengers Bangalore vs Rajasthan Royals
2012-04-14,club,IPL,male,548322,Pune Warriors vs Chennai Super Kings
2012-04-13,club,IPL,male,548320,Kolkata Knight Riders vs Rajasthan Royals
2012-04-12,international,ODM,male,543891,Namibia vs Canada
2012-04-12,club,IPL,male,548318,Chennai Super Kings vs Royal Challengers Bangalore
2012-04-12,club,IPL,male,548319,Kings XI Punjab vs Pune Warriors
2012-04-11,club,IPL,male,548317,Mumbai Indians vs Rajasthan Royals
2012-04-10,international,ODM,male,543890,Namibia vs Canada
2012-04-10,club,IPL,male,548315,Royal Challengers Bangalore vs Kolkata Knight Riders
2012-04-10,club,IPL,male,548316,Delhi Daredevils vs Chennai Super Kings
2012-04-09,club,IPL,male,548314,Deccan Chargers vs Mumbai Indians
2012-04-08,club,IPL,male,548312,Rajasthan Royals vs Kolkata Knight Riders
2012-04-08,club,IPL,male,548313,Pune Warriors vs Kings XI Punjab
2012-04-07,international,Test,male,540176,West Indies vs Australia
2012-04-07,club,IPL,male,548310,Royal Challengers Bangalore vs Delhi Daredevils
2012-04-07,club,IPL,male,548311,Deccan Chargers vs Chennai Super Kings
2012-04-06,club,IPL,male,548308,Mumbai Indians vs Pune Warriors
2012-04-06,club,IPL,male,548309,Rajasthan Royals vs Kings XI Punjab
2012-04-05,club,IPL,male,548307,Kolkata Knight Riders vs Delhi Daredevils
2012-04-04,club,IPL,male,548306,Chennai Super Kings vs Mumbai Indians
2012-04-03,international,Test,male,521226,Sri Lanka vs England
2012-04-01,club,CTC,male,530364,Titans vs Lions
2012-03-30,international,T20,male,540174,West Indies vs Australia
2012-03-30,international,T20,male,556252,South Africa vs India
2012-03-29,international,ODI,male,543888,Afghanistan vs Netherlands
2012-03-27,international,T20,male,540173,West Indies vs Australia
2012-03-26,international,Test,male,521225,Sri Lanka vs England
2012-03-25,international,ODI,male,540172,West Indies vs Australia
2012-03-24,international,T20,male,546477,Afghanistan vs Ireland
2012-03-23,international,Test,male,520605,New Zealand vs South Africa
2012-03-23,international,ODI,male,540171,West Indies vs Australia
2012-03-23,international,T20,male,546470,Ireland vs Netherlands
2012-03-23,international,T20,male,546473,Canada vs Scotland
2012-03-22,international,ODI,male,535800,Bangladesh vs Pakistan
2012-03-22,international,T20,male,546462,Canada vs Ireland
2012-03-21,club,CTC,male,530361,Impi vs Lions
2012-03-21,club,CTC,male,530362,Warriors vs Titans
2012-03-20,international,ODI,male,535799,Bangladesh vs Sri Lanka
2012-03-20,international,ODI,male,540170,West Indies vs Australia
2012-03-18,club,CTC,male,530358,Warriors vs Knights
2012-03-18,club,CTC,male,530359,Cape Cobras vs Titans
2012-03-18,international,ODI,male,535798,India vs Pakistan
2012-03-18,international,ODI,male,540169,West Indies vs Australia
2012-03-18,international,T20,male,546442,Ireland vs Scotland
2012-03-18,international,T20,male,546443,Afghanistan vs Canada
2012-03-16,club,CTC,male,530355,Warriors vs Cape Cobras
2012-03-16,club,CTC,male,530356,Impi vs Knights
2012-03-16,club,CTC,male,530357,Lions vs Dolphins
2012-03-16,international,ODI,male,535797,Bangladesh vs India
2012-03-16,international,ODI,male,540168,West Indies vs Australia
2012-03-15,international,Test,male,520604,New Zealand vs South Africa
2012-03-15,international,ODI,male,535796,Pakistan vs Sri Lanka
2012-03-14,club,CTC,male,530352,Knights vs Dolphins
2012-03-14,club,CTC,male,530353,Lions vs Warriors
2012-03-14,club,CTC,male,530354,Impi vs Titans
2012-03-14,international,T20,male,546414,Ireland vs Kenya
2012-03-14,international,T20,male,546418,Afghanistan vs Netherlands
2012-03-13,international,ODI,male,535795,India vs Sri Lanka
2012-03-13,international,T20,male,546410,Canada vs Netherlands
2012-03-11,club,CTC,male,530349,Knights vs Cape Cobras
2012-03-11,club,CTC,male,530351,Lions vs Titans
2012-03-11,international,ODI,male,535794,Bangladesh vs Pakistan
2012-03-09,club,CTC,male,530346,Cape Cobras vs Lions
2012-03-09,international,ODM,male,543887,Scotland vs United Arab Emirates
2012-03-08,international,ODI,male,518970,Australia vs Sri Lanka
2012-03-07,international,Test,male,520603,New Zealand vs South Africa
2012-03-07,club,CTC,male,530345,Knights vs Lions
2012-03-07,international,ODM,male,543886,Scotland vs United Arab Emirates
2012-03-06,international,ODI,male,518969,Australia vs Sri Lanka
2012-03-04,international,ODI,male,518968,Australia vs Sri Lanka
2012-03-04,club,CTC,male,530341,Cape Cobras vs Titans
2012-03-03,international,ODI,male,520602,New Zealand vs South Africa
2012-03-02,international,ODI,male,518967,Australia vs Sri Lanka
2012-03-02,club,CTC,male,530339,Dolphins vs Warriors
2012-03-02,club,CTC,male,530340,Titans vs Lions
2012-02-29,international,ODI,male,520601,New Zealand vs South Africa
2012-02-29,club,CTC,male,530336,Warriors vs Impi
2012-02-29,club,BPL,male,551077,Barisal Burners vs Dhaka Gladiators
2012-02-28,international,ODI,male,518966,India vs Sri Lanka
2012-02-27,international,T20,male,531637,England vs Pakistan
2012-02-27,club,BPL,male,551073,Dhaka Gladiators vs Duronto Rajshahi
2012-02-26,international,ODI,male,518965,Australia vs India
2012-02-26,club,CTC,male,530334,Lions vs Knights
2012-02-26,club,CTC,male,530335,Impi vs Titans
2012-02-26,club,BPL,male,551071,Khulna Royal Bengals vs Duronto Rajshahi
2012-02-25,international,ODI,male,520600,New Zealand vs South Africa
2012-02-25,international,T20,male,531636,England vs Pakistan
2012-02-25,club,BPL,male,551070,Sylhet Royals vs Chittagong Kings
2012-02-24,international,ODI,male,518964,Australia vs Sri Lanka
2012-02-24,club,CTC,male,530330,Dolphins vs Titans
2012-02-24,club,CTC,male,530332,Cape Cobras vs Lions
2012-02-24,international,T20,male,543885,Kenya vs Ireland
2012-02-24,club,BPL,male,551067,Chittagong Kings vs Dhaka Gladiators
2012-02-24,club,BPL,male,551068,Duronto Rajshahi vs Sylhet Royals
2012-02-23,international,T20,male,531635,England vs Pakistan
2012-02-23,international,T20,male,543884,Kenya vs Ireland
2012-02-22,international,T20,male,520599,New Zealand vs South Africa
2012-02-22,international,T20,female,527690,New Zealand vs England
2012-02-22,club,CTC,male,530327,Cape Cobras vs Impi
2012-02-22,club,CTC,male,530328,Warriors vs Lions
2012-02-22,international,T20,male,543883,Kenya vs Ireland
2012-02-22,club,BPL,male,551066,Khulna Royal Bengals vs Barisal Burners
2012-02-21,international,ODI,male,518963,India vs Sri Lanka
2012-02-21,international,ODI,male,531634,England vs Pakistan
2012-02-20,international,ODI,male,543882,Kenya vs Ireland
2012-02-20,club,BPL,male,551063,Barisal Burners vs Duronto Rajshahi
2012-02-19,international,ODI,male,518962,Australia vs India
2012-02-19,international,T20,male,520598,New Zealand vs South Africa
2012-02-19,international,T20,female,527689,New Zealand vs England
2012-02-19,club,CTC,male,530325,Dolphins vs Impi
2012-02-19,club,CTC,male,530326,Titans vs Knights
2012-02-19,club,BPL,male,551061,Dhaka Gladiators vs Khulna Royal Bengals
2012-02-19,club,BPL,male,551062,Sylhet Royals vs Barisal Burners
2012-02-18,international,ODI,male,531633,England vs Pakistan
2012-02-18,international,ODI,male,543881,Kenya vs Ireland
2012-02-18,club,BPL,male,551059,Khulna Royal Bengals vs Sylhet Royals
2012-02-18,club,BPL,male,551060,Duronto Rajshahi vs Chittagong Kings
2012-02-17,international,ODI,male,518961,Australia vs Sri Lanka
2012-02-17,international,T20,male,520597,New Zealand vs South Africa
2012-02-17,international,T20,female,527688,New Zealand vs England
2012-02-17,club,CTC,male,530323,Cape Cobras vs Knights
2012-02-17,club,CTC,male,530324,Lions vs Impi
2012-02-16,club,BPL,male,551057,Barisal Burners vs Chittagong Kings
2012-02-15,club,CTC,male,530321,Cape Cobras vs Warriors
2012-02-15,international,ODI,male,531632,England vs Pakistan
2012-02-14,international,ODI,male,518960,India vs Sri Lanka
2012-02-14,international,T20,male,520596,New Zealand vs Zimbabwe
2012-02-14,club,BPL,male,551053,Duronto Rajshahi vs Sylhet Royals
2012-02-14,club,BPL,male,551054,Dhaka Gladiators vs Barisal Burners
2012-02-13,international,ODI,male,531631,England vs Pakistan
2012-02-12,international,ODI,male,518959,Australia vs India
2012-02-12,club,BPL,male,551049,Khulna Royal Bengals vs Chittagong Kings
2012-02-11,international,T20,male,520595,New Zealand vs Zimbabwe
2012-02-11,club,BPL,male,551048,Barisal Burners vs Duronto Rajshahi
2012-02-10,international,ODI,male,518958,Australia vs Sri Lanka
2012-02-10,international,ODI,male,545656,Afghanistan vs Pakistan
2012-02-09,international,ODI,male,520594,New Zealand vs Zimbabwe
2012-02-08,international,ODI,male,518957,India vs Sri Lanka
2012-02-06,international,ODI,male,520593,New Zealand vs Zimbabwe
2012-02-05,international,ODI,male,518956,Australia vs India
2012-02-03,international,T20,male,518955,Australia vs India
2012-02-03,international,ODI,male,520592,New Zealand vs Zimbabwe
2012-02-03,international,Test,male,531630,England vs Pakistan
2012-02-01,international,T20,male,518954,Australia vs India
2012-01-28,club,BBL,male,524945,Perth Scorchers vs Sydney Sixers
2012-01-26,international,Test,male,520591,New Zealand vs Zimbabwe
2012-01-25,international,Test,male,531629,England vs Pakistan
2012-01-24,international,Test,male,518953,Australia vs India
2012-01-22,international,ODI,male,514039,South Africa vs Sri Lanka
2012-01-22,club,BBL,male,524944,Hobart Hurricanes vs Sydney Sixers
2012-01-21,club,BBL,male,524943,Perth Scorchers vs Melbourne Stars
2012-01-20,international,ODI,male,514038,South Africa vs Sri Lanka
2012-01-19,club,BBL,male,524942,Melbourne Stars vs Adelaide Strikers
2012-01-18,club,BBL,male,524940,Hobart Hurricanes vs Melbourne Renegades
2012-01-18,club,BBL,male,524941,Sydney Sixers vs Perth Scorchers
2012-01-17,international,ODI,male,514037,South Africa vs Sri Lanka
2012-01-17,club,BBL,male,524939,Brisbane Heat vs Sydney Thunder
2012-01-17,international,Test,male,531628,England vs Pakistan
2012-01-14,international,ODI,male,514036,South Africa vs Sri Lanka
2012-01-13,international,Test,male,518952,Australia vs India
2012-01-12,club,BBL,male,524938,Melbourne Renegades vs Brisbane Heat
2012-01-11,international,ODI,male,514035,South Africa vs Sri Lanka
2012-01-10,club,BBL,male,524936,Adelaide Strikers vs Sydney Sixers
2012-01-09,club,BBL,male,524935,Hobart Hurricanes vs Melbourne Stars
2012-01-08,club,BBL,male,524933,Sydney Thunder vs Sydney Sixers
2012-01-08,club,BBL,male,524934,Perth Scorchers vs Adelaide Strikers
2012-01-04,club,BBL,male,524930,Melbourne Stars vs Perth Scorchers
2012-01-03,international,Test,male,514034,South Africa vs Sri Lanka
2012-01-03,international,Test,male,518951,Australia vs India
2012-01-02,club,BBL,male,524928,Melbourne Renegades vs Sydney Sixers
2012-01-01,club,BBL,male,524927,Hobart Hurricanes vs Sydney Thunder
2011-12-30,club,BBL,male,524926,Sydney Thunder vs Melbourne Renegades
2011-12-29,club,BBL,male,524925,Perth Scorchers vs Brisbane Heat
2011-12-28,club,BBL,male,524924,Adelaide Strikers vs Hobart Hurricanes
2011-12-27,club,BBL,male,524923,Sydney Sixers vs Melbourne Stars
2011-12-26,international,Test,male,514033,South Africa vs Sri Lanka
2011-12-26,international,Test,male,518950,Australia vs India
2011-12-23,club,BBL,male,524922,Sydney Thunder vs Adelaide Strikers
2011-12-22,club,BBL,male,524921,Melbourne Renegades vs Perth Scorchers
2011-12-21,club,BBL,male,524920,Hobart Hurricanes vs Sydney Sixers
2011-12-20,club,BBL,male,524919,Brisbane Heat vs Melbourne Stars
2011-12-18,club,BBL,male,524917,Adelaide Strikers vs Melbourne Renegades
2011-12-18,club,BBL,male,524918,Perth Scorchers vs Hobart Hurricanes
2011-12-17,club,BBL,male,524916,Melbourne Stars vs Sydney Thunder
2011-12-17,international,Test,male,538073,Bangladesh vs Pakistan
2011-12-16,club,BBL,male,524915,Sydney Sixers vs Brisbane Heat
2011-12-15,international,Test,male,514032,South Africa vs Sri Lanka
2011-12-11,international,ODI,male,536933,India vs West Indies
2011-12-09,international,Test,male,518948,Australia vs New Zealand
2011-12-09,international,Test,male,538072,Bangladesh vs Pakistan
2011-12-08,international,ODI,male,536932,India vs West Indies
2011-12-06,international,ODI,male,538071,Bangladesh vs Pakistan
2011-12-05,international,ODI,male,536931,India vs West Indies
2011-12-03,international,ODI,male,538070,Bangladesh vs Pakistan
2011-12-02,international,ODI,male,536930,India vs West Indies
2011-12-01,international,Test,male,518947,Australia vs New Zealand
2011-12-01,international,ODI,male,538069,Bangladesh vs Pakistan
2011-11-29,international,ODI,male,536929,India vs West Indies
2011-11-29,international,T20,male,538068,Bangladesh vs Pakistan
2011-11-25,international,T20,male,530432,Pakistan vs Sri Lanka
2011-11-23,international,ODI,male,530431,Pakistan vs Sri Lanka
2011-11-22,international,Test,male,535999,India vs West Indies
2011-11-20,international,ODI,male,530430,Pakistan vs Sri Lanka
2011-11-18,international,ODI,male,530429,Pakistan vs Sri Lanka
2011-11-17,international,Test,male,514030,South Africa vs Australia
2011-11-14,international,ODI,male,530428,Pakistan vs Sri Lanka
2011-11-14,international,Test,male,535998,India vs West Indies
2011-11-11,international,ODI,male,530427,Pakistan vs Sri Lanka
2011-11-09,international,Test,male,514029,South Africa vs Australia
2011-11-06,international,Test,male,535997,India vs West Indies
2011-11-03,international,Test,male,530426,Pakistan vs Sri Lanka
2011-11-01,international,Test,male,527017,Zimbabwe vs New Zealand
2011-10-29,international,T20,male,521217,India vs England
2011-10-29,international,T20,female,527683,South Africa vs England
2011-10-29,international,Test,male,531987,Bangladesh vs West Indies
2011-10-28,international,ODI,male,514027,South Africa vs Australia
2011-10-26,international,Test,male,530425,Pakistan vs Sri Lanka
2011-10-25,international,ODI,male,521222,India vs England
2011-10-25,international,ODI,male,527016,Zimbabwe vs New Zealand
2011-10-25,international,ODI,female,527681,South Africa vs England
2011-10-23,international,ODI,male,514026,South Africa vs Australia
2011-10-23,international,ODI,male,521221,India vs England
2011-10-23,international,ODI,female,527680,South Africa vs England
2011-10-22,international,ODI,male,527015,Zimbabwe vs New Zealand
2011-10-21,international,ODI,female,527679,South Africa vs England
2011-10-21,international,Test,male,531986,Bangladesh vs West Indies
2011-10-20,international,ODI,male,521220,India vs England
2011-10-20,international,ODI,male,527014,Zimbabwe vs New Zealand
2011-10-19,international,ODI,male,514025,South Africa vs Australia
2011-10-18,international,Test,male,530424,Pakistan vs Sri Lanka
2011-10-18,international,ODI,male,531985,Bangladesh vs West Indies
2011-10-17,international,ODI,male,521219,India vs England
2011-10-17,international,T20,male,527013,Zimbabwe vs New Zealand
2011-10-16,international,T20,male,514024,South Africa vs Australia
2011-10-15,international,T20,male,527012,Zimbabwe vs New Zealand
2011-10-15,international,ODI,male,531984,Bangladesh vs West Indies
2011-10-14,international,ODI,male,521218,India vs England
2011-10-13,international,T20,male,514023,South Africa vs Australia
2011-10-13,international,ODI,male,531983,Bangladesh vs West Indies
2011-10-11,international,T20,male,531982,Bangladesh vs West Indies
2011-09-28,international,ODM,male,523806,Namibia vs Scotland
2011-09-25,international,T20,male,525817,England vs West Indies
2011-09-23,international,T20,male,525816,England vs West Indies
2011-09-20,international,ODI,male,523805,Ireland vs Canada
2011-09-19,international,ODI,male,523804,Ireland vs Canada
2011-09-18,international,T20,male,523736,Zimbabwe vs Pakistan
2011-09-16,international,ODI,male,474481,England vs India
2011-09-16,international,Test,male,516214,Sri Lanka vs Australia
2011-09-16,international,T20,male,523735,Zimbabwe vs Pakistan
2011-09-14,international,ODI,male,523734,Zimbabwe vs Pakistan
2011-09-11,international,ODI,male,474480,England vs India
2011-09-11,international,ODI,male,523733,Zimbabwe vs Pakistan
2011-09-09,international,ODI,male,474479,England vs India
2011-09-08,international,Test,male,516213,Sri Lanka vs Australia
2011-09-08,international,ODI,male,523732,Zimbabwe vs Pakistan
2011-09-06,international,ODI,male,474478,England vs India
2011-09-03,international,ODI,male,474477,England vs India
2011-09-01,international,Test,male,523731,Zimbabwe vs Pakistan
2011-08-31,international,T20,male,474476,England vs India
2011-08-31,international,Test,male,516212,Sri Lanka vs Australia
2011-08-25,international,ODI,male,483126,Ireland vs England
2011-08-22,international,ODI,male,516210,Sri Lanka vs Australia
2011-08-21,international,ODI,male,522250,Zimbabwe vs Bangladesh
2011-08-20,international,ODI,male,516209,Sri Lanka vs Australia
2011-08-19,international,ODI,male,522249,Zimbabwe vs Bangladesh
2011-08-18,international,Test,male,474475,England vs India
2011-08-16,international,ODI,male,516208,Sri Lanka vs Australia
2011-08-16,international,ODI,male,522248,Zimbabwe vs Bangladesh
2011-08-14,international,ODI,male,516207,Sri Lanka vs Australia
2011-08-14,international,ODI,male,522247,Zimbabwe vs Bangladesh
2011-08-12,international,ODI,male,522246,Zimbabwe vs Bangladesh
2011-08-10,international,Test,male,474474,England vs India
2011-08-10,international,ODI,male,516206,Sri Lanka vs Australia
2011-08-08,international,T20,male,516205,Sri Lanka vs Australia
2011-08-06,international,T20,male,516204,Sri Lanka vs Australia
2011-08-04,international,Test,male,522245,Zimbabwe vs Bangladesh
2011-07-29,international,Test,male,474473,England vs India
2011-07-28,international,MDM,male,516841,United Arab Emirates vs Kenya
2011-07-26,international,ODM,male,518072,Kenya vs United Arab Emirates
2011-07-25,international,ODM,male,518071,Kenya vs United Arab Emirates
2011-07-21,international,Test,male,474472,England vs India
2011-07-09,international,ODI,male,474471,England vs Sri Lanka
2011-07-06,international,ODI,male,474470,England vs Sri Lanka
2011-07-06,international,Test,male,489228,West Indies vs India
2011-07-03,international,ODI,male,474469,England vs Sri Lanka
2011-07-01,international,ODI,male,474468,England vs Sri Lanka
2011-06-29,international,ODI,male,504779,Scotland vs Netherlands
2011-06-28,international,ODI,male,474467,England vs Sri Lanka
2011-06-28,international,Test,male,489227,West Indies vs India
2011-06-26,international,T20,female,492547,England vs India
2011-06-25,international,T20,male,474466,England vs Sri Lanka
2011-06-20,international,Test,male,489226,West Indies vs India
2011-06-16,international,Test,male,474465,England vs Sri Lanka
2011-06-16,international,ODI,male,489225,West Indies vs India
2011-06-13,international,ODI,male,489224,West Indies vs India
2011-06-11,international,ODI,male,489223,West Indies vs India
2011-06-08,international,ODI,male,489222,West Indies vs India
2011-06-06,international,ODI,male,489221,West Indies vs India
2011-06-04,international,T20,male,489220,West Indies vs India
2011-06-03,international,Test,male,474464,England vs Sri Lanka
2011-05-28,club,IPL,male,501271,Chennai Super Kings vs Royal Challengers Bangalore
2011-05-27,club,IPL,male,501270,Royal Challengers Bangalore vs Mumbai Indians
2011-05-26,international,Test,male,474463,England vs Sri Lanka
2011-05-25,club,IPL,male,501269,Mumbai Indians vs Kolkata Knight Riders
2011-05-24,club,IPL,male,501268,Royal Challengers Bangalore vs Chennai Super Kings
2011-05-22,club,IPL,male,501266,Royal Challengers Bangalore vs Chennai Super Kings
2011-05-22,club,IPL,male,501267,Kolkata Knight Riders vs Mumbai Indians
2011-05-21,club,IPL,male,501264,Kings XI Punjab vs Deccan Chargers
2011-05-21,club,IPL,male,501265,Delhi Daredevils vs Pune Warriors
2011-05-20,international,Test,male,489219,West Indies vs Pakistan
2011-05-20,club,IPL,male,501263,Mumbai Indians vs Rajasthan Royals
2011-05-19,club,IPL,male,501262,Pune Warriors vs Kolkata Knight Riders
2011-05-18,club,IPL,male,501261,Chennai Super Kings vs Kochi Tuskers Kerala
2011-05-17,club,IPL,male,501260,Kings XI Punjab vs Royal Challengers Bangalore
2011-05-16,club,IPL,male,501259,Pune Warriors vs Deccan Chargers
2011-05-15,club,IPL,male,501257,Kings XI Punjab vs Delhi Daredevils
2011-05-15,club,IPL,male,501258,Kochi Tuskers Kerala vs Rajasthan Royals
2011-05-14,club,IPL,male,501255,Royal Challengers Bangalore vs Kolkata Knight Riders
2011-05-14,club,IPL,male,501256,Mumbai Indians vs Deccan Chargers
2011-05-13,club,IPL,male,501254,Kochi Tuskers Kerala vs Kings XI Punjab
2011-05-12,international,Test,male,489218,West Indies vs Pakistan
2011-05-12,club,IPL,male,501253,Chennai Super Kings vs Delhi Daredevils
2011-05-11,club,IPL,male,501252,Rajasthan Royals vs Royal Challengers Bangalore
2011-05-10,club,IPL,male,501250,Deccan Chargers vs Pune Warriors
2011-05-10,club,IPL,male,501251,Kings XI Punjab vs Mumbai Indians
2011-05-09,club,IPL,male,501249,Rajasthan Royals vs Chennai Super Kings
2011-05-08,club,IPL,male,501247,Royal Challengers Bangalore vs Kochi Tuskers Kerala
2011-05-08,club,IPL,male,501248,Kings XI Punjab vs Pune Warriors
2011-05-07,club,IPL,male,501245,Kolkata Knight Riders vs Chennai Super Kings
2011-05-07,club,IPL,male,501246,Mumbai Indians vs Delhi Daredevils
2011-05-06,club,IPL,male,501244,Royal Challengers Bangalore vs Kings XI Punjab
2011-05-05,international,ODI,male,489217,West Indies vs Pakistan
2011-05-05,club,IPL,male,501242,Kochi Tuskers Kerala vs Kolkata Knight Riders
2011-05-05,club,IPL,male,501243,Deccan Chargers vs Delhi Daredevils
2011-05-04,club,IPL,male,501240,Chennai Super Kings vs Rajasthan Royals
2011-05-04,club,IPL,male,501241,Pune Warriors vs Mumbai Indians
2011-05-03,club,IPL,male,501239,Deccan Chargers vs Kolkata Knight Riders
2011-05-02,international,ODI,male,489216,West Indies vs Pakistan
2011-05-02,club,IPL,male,501237,Mumbai Indians vs Kings XI Punjab
2011-05-02,club,IPL,male,501238,Delhi Daredevils vs Kochi Tuskers Kerala
2011-05-01,club,IPL,male,501235,Rajasthan Royals vs Pune Warriors
