Sno,date,id,teamA,teamB
9724,2014-06-15,744679,Bangladesh,India
9725,2014-06-14,692789,Middlesex,Nottinghamshire
9726,2014-06-13,693095,Warwickshire,Nottinghamshire
9727,2014-06-13,693097,Somerset,Hampshire
9728,2014-06-13,693099,Glamorgan,Kent
9729,2014-06-13,693101,Yorkshire,Northamptonshire
9730,2014-06-13,693103,Sussex,Surrey
9731,2014-06-13,693105,Lancashire,Leicestershire
9732,2014-06-13,693107,Worcestershire,Derbyshire
9733,2014-06-13,693109,Gloucestershire,Essex
9734,2014-06-13,746105,Kuwait,Saudi Arabia
9735,2014-06-13,746107,Singapore,Maldives
9736,2014-06-13,746109,Bahrain,Bhutan
9737,2014-06-12,667899,England,Sri Lanka
9738,2014-06-11,693093,Kent,Essex
9739,2014-06-11,746101,Bhutan,Kuwait
9740,2014-06-10,746093,Kuwait,Maldives
9741,2014-06-10,746095,Singapore,Bhutan
9742,2014-06-10,746097,Bahrain,Saudi Arabia
9743,2014-06-09,692931,Gloucestershire,Surrey
9744,2014-06-08,692783,Sussex,Somerset
9745,2014-06-08,692785,Nottinghamshire,Yorkshire
9746,2014-06-08,692787,Lancashire,Warwickshire
9747,2014-06-08,692867,Leicestershire,Derbyshire
9748,2014-06-08,692929,Worcestershire,Hampshire
9749,2014-06-08,693091,Gloucestershire,Glamorgan
9750,2014-06-08,730277,West Indies,New Zealand
9751,2014-06-08,746087,Singapore,Kuwait
9752,2014-06-08,746089,Bhutan,Saudi Arabia
9753,2014-06-08,746091,Bahrain,Maldives
9754,2014-06-07,692927,Kent,Essex
9755,2014-06-07,693089,Durham,Worcestershire
9756,2014-06-06,693073,Glamorgan,Somerset
9757,2014-06-06,693075,Surrey,Essex
9758,2014-06-06,693077,Gloucestershire,Sussex
9759,2014-06-06,693079,Leicestershire,Worcestershire
9760,2014-06-06,693081,Lancashire,Yorkshire
9761,2014-06-06,693085,Derbyshire,Nottinghamshire
9762,2014-06-06,693087,Kent,Middlesex
9763,2014-06-05,693071,Hampshire,Kent
9764,2014-06-03,667897,England,Sri Lanka
9765,2014-06-02,692925,Leicestershire,Gloucestershire
9766,2014-06-01,692779,Somerset,Lancashire
9767,2014-06-01,692781,Durham,Middlesex
9768,2014-06-01,692919,Worcestershire,Surrey
9769,2014-06-01,692921,Glamorgan,Essex
9770,2014-06-01,692923,Hampshire,Derbyshire
9771,2014-06-01,693069,Warwickshire,Leicestershire
9772,2014-06-01,734049,Kolkata Knight Riders,Kings XI Punjab
9773,2014-05-31,667895,England,Sri Lanka
9774,2014-05-31,692775,Yorkshire,Northamptonshire
9775,2014-05-30,693053,Kent,Gloucestershire
9776,2014-05-30,693055,Durham,Nottinghamshire
9777,2014-05-30,693057,Sussex,Glamorgan
9778,2014-05-30,693059,Northamptonshire,Worcestershire
9779,2014-05-30,693061,Middlesex,Surrey
9780,2014-05-30,693063,Derbyshire,Yorkshire
9781,2014-05-30,693065,Lancashire,Warwickshire
9782,2014-05-30,693067,Essex,Hampshire
9783,2014-05-30,734047,Chennai Super Kings,Kings XI Punjab
9784,2014-05-29,693049,Lancashire,Durham
9785,2014-05-28,667893,England,Sri Lanka
9786,2014-05-28,734045,Chennai Super Kings,Mumbai Indians
9787,2014-05-27,734043,Kings XI Punjab,Kolkata Knight Riders
9788,2014-05-25,667891,England,Sri Lanka
9789,2014-05-25,692767,Nottinghamshire,Durham
9790,2014-05-25,692769,Lancashire,Yorkshire
9791,2014-05-25,692771,Somerset,Warwickshire
9792,2014-05-25,692911,Kent,Worcestershire
9793,2014-05-25,692913,Leicestershire,Glamorgan
9794,2014-05-25,692915,Derbyshire,Gloucestershire
9795,2014-05-25,692917,Essex,Surrey
9796,2014-05-25,693047,Hampshire,Middlesex
9797,2014-05-25,734039,Kings XI Punjab,Delhi Daredevils
9798,2014-05-25,734041,Mumbai Indians,Rajasthan Royals
9799,2014-05-24,734035,Royal Challengers Bangalore,Chennai Super Kings
9800,2014-05-24,734037,Kolkata Knight Riders,Sunrisers Hyderabad
9801,2014-05-23,693031,Worcestershire,Nottinghamshire
9802,2014-05-23,693033,Kent,Somerset
9803,2014-05-23,693035,Leicestershire,Northamptonshire
9804,2014-05-23,693037,Hampshire,Sussex
9805,2014-05-23,693041,Lancashire,Derbyshire
9806,2014-05-23,693043,Glamorgan,Essex
9807,2014-05-23,693045,Middlesex,Gloucestershire
9808,2014-05-23,734031,Mumbai Indians,Delhi Daredevils
9809,2014-05-23,734033,Kings XI Punjab,Rajasthan Royals
9810,2014-05-22,667889,England,Sri Lanka
9811,2014-05-22,734027,Kolkata Knight Riders,Royal Challengers Bangalore
9812,2014-05-22,734029,Chennai Super Kings,Sunrisers Hyderabad
9813,2014-05-21,734025,Kings XI Punjab,Mumbai Indians
9814,2014-05-20,667887,England,Sri Lanka
9815,2014-05-20,734021,Sunrisers Hyderabad,Royal Challengers Bangalore
9816,2014-05-20,734023,Kolkata Knight Riders,Chennai Super Kings
9817,2014-05-19,692765,Durham,Somerset
9818,2014-05-19,734017,Rajasthan Royals,Mumbai Indians
9819,2014-05-19,734019,Delhi Daredevils,Kings XI Punjab
9820,2014-05-18,692763,Northamptonshire,Middlesex
9821,2014-05-18,692905,Worcestershire,Essex
9822,2014-05-18,692907,Hampshire,Leicestershire
9823,2014-05-18,692909,Gloucestershire,Kent
9824,2014-05-18,693029,Surrey,Somerset
9825,2014-05-18,734013,Chennai Super Kings,Royal Challengers Bangalore
9826,2014-05-18,734015,Sunrisers Hyderabad,Kolkata Knight Riders
9827,2014-05-17,693023,Middlesex,Essex
9828,2014-05-17,693025,Sussex,Middlesex
9829,2014-05-17,693027,Lancashire,Worcestershire
9830,2014-05-16,693009,Nottinghamshire,Lancashire
9831,2014-05-16,693013,Yorkshire,Northamptonshire
9832,2014-05-16,693015,Leicestershire,Derbyshire
9833,2014-05-16,693017,Durham,Worcestershire
9834,2014-05-16,693021,Glamorgan,Hampshire
9835,2014-05-15,734011,Rajasthan Royals,Delhi Daredevils
9836,2014-05-14,734007,Sunrisers Hyderabad,Kings XI Punjab
9837,2014-05-14,734009,Kolkata Knight Riders,Mumbai Indians
9838,2014-05-13,734003,Chennai Super Kings,Rajasthan Royals
9839,2014-05-13,734005,Royal Challengers Bangalore,Delhi Daredevils
9840,2014-05-12,734001,Sunrisers Hyderabad,Mumbai Indians
9841,2014-05-11,692755,Northamptonshire,Nottinghamshire
9842,2014-05-11,692759,Sussex,Durham
9843,2014-05-11,692761,Yorkshire,Warwickshire
9844,2014-05-11,692899,Gloucestershire,Surrey
9845,2014-05-11,692901,Derbyshire,Kent
9846,2014-05-11,692903,Glamorgan,Hampshire
9847,2014-05-11,733997,Kings XI Punjab,Kolkata Knight Riders
9848,2014-05-11,733999,Royal Challengers Bangalore,Rajasthan Royals
9849,2014-05-10,733993,Delhi Daredevils,Sunrisers Hyderabad
9850,2014-05-10,733995,Mumbai Indians,Chennai Super Kings
9851,2014-05-09,684679,Scotland,England
9852,2014-05-09,733991,Royal Challengers Bangalore,Kings XI Punjab
9853,2014-05-08,733989,Rajasthan Royals,Sunrisers Hyderabad
9854,2014-05-07,733985,Delhi Daredevils,Kolkata Knight Riders
9855,2014-05-07,733987,Kings XI Punjab,Chennai Super Kings
9856,2014-05-07,736521,Afghanistan,Nepal
9857,2014-05-07,736525,Malaysia,Hong Kong
9858,2014-05-06,706767,Sri Lanka,Ireland
9859,2014-05-06,733983,Mumbai Indians,Royal Challengers Bangalore
9860,2014-05-05,733979,Rajasthan Royals,Kolkata Knight Riders
9861,2014-05-05,733981,Delhi Daredevils,Chennai Super Kings
9862,2014-05-05,736515,Afghanistan,Oman
9863,2014-05-05,736517,Hong Kong,Nepal
9864,2014-05-05,736519,Malaysia,United Arab Emirates
9865,2014-05-04,692747,Nottinghamshire,Somerset
9866,2014-05-04,692749,Sussex,Lancashire
9867,2014-05-04,692753,Middlesex,Warwickshire
9868,2014-05-04,692893,Worcestershire,Glamorgan
9869,2014-05-04,733977,Royal Challengers Bangalore,Sunrisers Hyderabad
9870,2014-05-04,736511,Hong Kong,United Arab Emirates
9871,2014-05-03,733973,Mumbai Indians,Kings XI Punjab
9872,2014-05-03,733975,Delhi Daredevils,Rajasthan Royals
9873,2014-05-02,733971,Chennai Super Kings,Kolkata Knight Riders
9874,2014-05-02,736503,Afghanistan,United Arab Emirates
9875,2014-05-02,736505,Malaysia,Nepal
9876,2014-05-02,736507,Hong Kong,Oman
9877,2014-05-01,736499,Malaysia,Oman
9878,2014-05-01,736501,Nepal,United Arab Emirates
9879,2014-04-30,729317,Mumbai Indians,Sunrisers Hyderabad
9880,2014-04-29,729315,Kolkata Knight Riders,Rajasthan Royals
9881,2014-04-28,729313,Kings XI Punjab,Royal Challengers Bangalore
9882,2014-04-27,692739,Warwickshire,Nottinghamshire
9883,2014-04-27,692741,Lancashire,Northamptonshire
9884,2014-04-27,692745,Somerset,Sussex
9885,2014-04-27,692885,Derbyshire,Worcestershire
9886,2014-04-27,692887,Leicestershire,Glamorgan
9887,2014-04-27,692889,Gloucestershire,Essex
9888,2014-04-27,692891,Hampshire,Surrey
9889,2014-04-27,729309,Delhi Daredevils,Mumbai Indians
9890,2014-04-27,729311,Sunrisers Hyderabad,Chennai Super Kings
9891,2014-04-26,729305,Rajasthan Royals,Royal Challengers Bangalore
9892,2014-04-26,729307,Kolkata Knight Riders,Kings XI Punjab
9893,2014-04-25,729301,Sunrisers Hyderabad,Delhi Daredevils
9894,2014-04-25,729303,Chennai Super Kings,Mumbai Indians
9895,2014-04-24,729299,Royal Challengers Bangalore,Kolkata Knight Riders
9896,2014-04-23,729297,Rajasthan Royals,Chennai Super Kings
9897,2014-04-22,729295,Kings XI Punjab,Sunrisers Hyderabad
9898,2014-04-21,729293,Chennai Super Kings,Delhi Daredevils
9899,2014-04-20,692733,Yorkshire,Northamptonshire
9900,2014-04-20,692735,Lancashire,Warwickshire
9901,2014-04-20,692737,Durham,Somerset
9902,2014-04-20,692877,Glamorgan,Gloucestershire
9903,2014-04-20,692881,Hampshire,Derbyshire
9904,2014-04-20,692883,Leicestershire,Kent
9905,2014-04-20,729291,Rajasthan Royals,Kings XI Punjab
9906,2014-04-19,729287,Royal Challengers Bangalore,Mumbai Indians
9907,2014-04-19,729289,Kolkata Knight Riders,Delhi Daredevils
9908,2014-04-18,729283,Chennai Super Kings,Kings XI Punjab
9909,2014-04-18,729285,Sunrisers Hyderabad,Rajasthan Royals
9910,2014-04-17,729281,Delhi Daredevils,Royal Challengers Bangalore
9911,2014-04-16,729279,Mumbai Indians,Kolkata Knight Riders
9912,2014-04-13,692725,Yorkshire,Somerset
9913,2014-04-13,692727,Durham,Northamptonshire
9914,2014-04-13,692731,Warwickshire,Sussex
9915,2014-04-13,692871,Worcestershire,Kent
9916,2014-04-13,692873,Essex,Derbyshire
9917,2014-04-13,692875,Gloucestershire,Hampshire
9918,2014-04-06,682965,India,Sri Lanka
9919,2014-04-06,683015,Australia,England
9920,2014-04-06,692723,Middlesex,Sussex
9921,2014-04-06,692869,Hampshire,Worcestershire
9922,2014-04-04,682963,India,South Africa
9923,2014-04-04,683013,England,South Africa
9924,2014-04-03,682961,Sri Lanka,West Indies
9925,2014-04-03,683011,Australia,West Indies
9926,2014-04-03,718465,Pakistan,Sri Lanka
9927,2014-04-03,718467,Bangladesh,Ireland
9928,2014-04-02,683007,New Zealand,Sri Lanka
9929,2014-04-02,683009,India,Pakistan
9930,2014-04-01,682957,Bangladesh,Australia
9931,2014-04-01,682959,Pakistan,West Indies
9932,2014-04-01,683003,Bangladesh,Sri Lanka
9933,2014-04-01,683005,India,West Indies
9934,2014-03-31,682953,England,Netherlands
9935,2014-03-31,682955,New Zealand,Sri Lanka
9936,2014-03-31,682999,Ireland,Pakistan
9937,2014-03-31,683001,New Zealand,South Africa
9938,2014-03-30,682949,Bangladesh,Pakistan
9939,2014-03-30,682951,Australia,India
9940,2014-03-30,682995,Bangladesh,India
9941,2014-03-30,682997,England,Sri Lanka
9942,2014-03-29,682945,Netherlands,New Zealand
9943,2014-03-29,682947,England,South Africa
9944,2014-03-29,682991,Ireland,South Africa
9945,2014-03-29,682993,Australia,Pakistan
9946,2014-03-28,682941,Australia,West Indies
9947,2014-03-28,682943,Bangladesh,India
9948,2014-03-28,682989,Sri Lanka,West Indies
9949,2014-03-27,682937,Netherlands,South Africa
9950,2014-03-27,682939,England,Sri Lanka
9951,2014-03-27,682985,New Zealand,Pakistan
9952,2014-03-26,682979,Bangladesh,West Indies
9953,2014-03-26,682981,England,India
9954,2014-03-25,682935,Bangladesh,West Indies
9955,2014-03-25,682975,Ireland,New Zealand
9956,2014-03-24,682931,New Zealand,South Africa
9957,2014-03-24,682933,Netherlands,Sri Lanka
9958,2014-03-24,682971,England,West Indies
9959,2014-03-24,682973,India,Sri Lanka
9960,2014-03-23,682927,Australia,Pakistan
9961,2014-03-23,682929,India,West Indies
9962,2014-03-23,682967,Australia,New Zealand
9963,2014-03-22,682923,South Africa,Sri Lanka
9964,2014-03-22,682925,England,New Zealand
9965,2014-03-21,682917,United Arab Emirates,Zimbabwe
9966,2014-03-21,682919,Ireland,Netherlands
9967,2014-03-21,682921,India,Pakistan
9968,2014-03-20,682913,Afghanistan,Nepal
9969,2014-03-20,682915,Bangladesh,Hong Kong
9970,2014-03-19,682909,Netherlands,Zimbabwe
9971,2014-03-19,682911,Ireland,United Arab Emirates
9972,2014-03-18,682905,Afghanistan,Hong Kong
9973,2014-03-18,682907,Bangladesh,Nepal
9974,2014-03-17,682901,Ireland,Zimbabwe
9975,2014-03-17,682903,Netherlands,United Arab Emirates
9976,2014-03-16,682897,Bangladesh,Afghanistan
9977,2014-03-16,682899,Hong Kong,Nepal
9978,2014-03-14,648683,South Africa,Australia
9979,2014-03-13,636538,West Indies,England
9980,2014-03-13,722687,Nigeria,Tanzania
9981,2014-03-12,648681,South Africa,Australia
9982,2014-03-12,722679,Guernsey,Jersey
9983,2014-03-11,636537,West Indies,England
9984,2014-03-10,722673,Malaysia,Guernsey
9985,2014-03-10,722677,Cayman Islands,Jersey
9986,2014-03-09,636536,West Indies,England
9987,2014-03-09,722667,Cayman Islands,Nigeria
9988,2014-03-08,710311,Pakistan,Sri Lanka
9989,2014-03-07,722665,Malaysia,Cayman Islands
9990,2014-03-06,710309,Bangladesh,Sri Lanka
9991,2014-03-05,636535,West Indies,England
9992,2014-03-05,710307,Afghanistan,India
9993,2014-03-04,710305,Bangladesh,Pakistan
9994,2014-03-03,710303,Afghanistan,Sri Lanka
9995,2014-03-02,636534,West Indies,England
9996,2014-03-02,710301,India,Pakistan
9997,2014-03-01,648677,South Africa,Australia
9998,2014-03-01,710299,Bangladesh,Afghanistan
9999,2014-02-28,636533,West Indies,England
10000,2014-02-28,710297,India,Sri Lanka
10001,2014-02-27,710295,Afghanistan,Pakistan
10002,2014-02-26,710293,Bangladesh,India
10003,2014-02-25,710291,Pakistan,Sri Lanka
10004,2014-02-23,702139,West Indies,Ireland
10005,2014-02-22,690359,Bangladesh,Sri Lanka
10006,2014-02-21,702143,West Indies,Ireland
10007,2014-02-20,648675,South Africa,Australia
10008,2014-02-20,690357,Bangladesh,Sri Lanka
10009,2014-02-19,702141,West Indies,Ireland
10010,2014-02-17,690355,Bangladesh,Sri Lanka
10011,2014-02-14,667653,New Zealand,India
10012,2014-02-14,690353,Bangladesh,Sri Lanka
10013,2014-02-12,648673,South Africa,Australia
10014,2014-02-12,690351,Bangladesh,Sri Lanka
10015,2014-02-09,652319,Dolphins,Cape Cobras
10016,2014-02-07,654099,Perth Scorchers,Hobart Hurricanes
10017,2014-02-06,667651,New Zealand,India
10018,2014-02-06,716623,Dolphins,Titans
10019,2014-02-05,654097,Sydney Sixers,Perth Scorchers
10020,2014-02-04,654095,Melbourne Stars,Hobart Hurricanes
10021,2014-02-04,690349,Bangladesh,Sri Lanka
10022,2014-02-02,636166,Australia,England
10023,2014-02-02,652311,Warriors,Cape Cobras
10024,2014-02-02,652313,Knights,Titans
10025,2014-02-02,652315,Lions,Dolphins
10026,2014-02-02,666049,Australia,England
10027,2014-01-31,636165,Australia,England
10028,2014-01-31,652307,Dolphins,Knights
10029,2014-01-31,652309,Lions,Cape Cobras
10030,2014-01-31,666047,Australia,England
10031,2014-01-31,667649,New Zealand,India
10032,2014-01-30,696759,Kenya,Scotland
10033,2014-01-29,636164,Australia,England
10034,2014-01-29,652305,Titans,Dolphins
10035,2014-01-28,667647,New Zealand,India
10036,2014-01-28,696747,Canada,Netherlands
10037,2014-01-27,654093,Melbourne Stars,Perth Scorchers
10038,2014-01-27,690347,Bangladesh,Sri Lanka
10039,2014-01-26,636163,Australia,England
10040,2014-01-26,652297,Warriors,Dolphins
10041,2014-01-26,666043,Australia,England
10042,2014-01-25,654091,Sydney Thunder,Sydney Sixers
10043,2014-01-25,667645,New Zealand,India
10044,2014-01-24,636162,Australia,England
10045,2014-01-24,652291,Dolphins,Cape Cobras
10046,2014-01-24,652293,Warriors,Titans
10047,2014-01-24,698995,Pakistan,South Africa
10048,2014-01-23,654089,Hobart Hurricanes,Brisbane Heat
10049,2014-01-23,666041,Australia,England
10050,2014-01-23,696731,Scotland,Canada
10051,2014-01-23,696733,Netherlands,Kenya
10052,2014-01-22,652285,Cape Cobras,Titans
10053,2014-01-22,652289,Knights,Warriors
10054,2014-01-22,654087,Adelaide Strikers,Melbourne Renegades
10055,2014-01-22,667643,New Zealand,India
10056,2014-01-21,654085,Melbourne Stars,Hobart Hurricanes
10057,2014-01-20,698987,Ireland,South Africa
10058,2014-01-19,636161,Australia,England
10059,2014-01-19,652279,Warriors,Lions
10060,2014-01-19,652281,Cape Cobras,Dolphins
10061,2014-01-19,652283,Titans,Knights
10062,2014-01-19,666039,Australia,England
10063,2014-01-19,667641,New Zealand,India
10064,2014-01-19,698983,Pakistan,South Africa
10065,2014-01-19,698985,Ireland,Pakistan
10066,2014-01-18,654081,Adelaide Strikers,Brisbane Heat
10067,2014-01-18,654083,Melbourne Renegades,Sydney Sixers
10068,2014-01-18,665703,Otago,Northern Districts
10069,2014-01-17,636160,Australia,England
10070,2014-01-17,652273,Cape Cobras,Knights
10071,2014-01-17,652275,Warriors,Dolphins
10072,2014-01-17,652277,Titans,Lions
10073,2014-01-17,665701,Northern Districts,Canterbury
10074,2014-01-16,654079,Perth Scorchers,Adelaide Strikers
10075,2014-01-16,657651,Pakistan,Sri Lanka
10076,2014-01-15,652269,Cape Cobras,Lions
10077,2014-01-15,654077,Sydney Sixers,Hobart Hurricanes
10078,2014-01-15,661697,New Zealand,West Indies
10079,2014-01-14,654075,Melbourne Renegades,Sydney Thunder
10080,2014-01-12,636159,Australia,England
10081,2014-01-12,652267,Lions,Knights
10082,2014-01-11,652263,Cape Cobras,Warriors
10083,2014-01-11,654071,Hobart Hurricanes,Sydney Thunder
10084,2014-01-11,654073,Brisbane Heat,Melbourne Stars
10085,2014-01-11,661695,New Zealand,West Indies
10086,2014-01-10,652259,Knights,Dolphins
10087,2014-01-10,654069,Sydney Sixers,Perth Scorchers
10088,2014-01-09,652261,Cape Cobras,Titans
10089,2014-01-09,654067,Melbourne Stars,Adelaide Strikers
10090,2014-01-08,652257,Knights,Warriors
10091,2014-01-08,654065,Sydney Thunder,Brisbane Heat
10092,2014-01-08,657649,Pakistan,Sri Lanka
10093,2014-01-08,661693,New Zealand,West Indies
10094,2014-01-07,654063,Perth Scorchers,Hobart Hurricanes
10095,2014-01-05,652265,Dolphins,Titans
10096,2014-01-05,652303,Warriors,Lions
10097,2014-01-05,654061,Adelaide Strikers,Sydney Sixers
10098,2014-01-04,654059,Melbourne Renegades,Melbourne Stars
10099,2014-01-04,661691,New Zealand,West Indies
10100,2014-01-03,592401,Australia,England
10101,2014-01-03,654057,Perth Scorchers,Sydney Thunder
10102,2014-01-03,665677,Auckland,Otago
10103,2014-01-02,654055,Brisbane Heat,Sydney Sixers
10104,2014-01-01,654051,Hobart Hurricanes,Melbourne Renegades
10105,2014-01-01,654053,Sydney Thunder,Melbourne Stars
10106,2014-01-01,661689,New Zealand,West Indies
10107,2013-12-31,657647,Pakistan,Sri Lanka
10108,2013-12-30,654047,Melbourne Renegades,Brisbane Heat
10109,2013-12-29,654045,Sydney Sixers,Melbourne Stars
10110,2013-12-28,654043,Brisbane Heat,Hobart Hurricanes
10111,2013-12-27,654041,Sydney Thunder,Adelaide Strikers
10112,2013-12-27,657645,Pakistan,Sri Lanka
10113,2013-12-26,592400,Australia,England
10114,2013-12-26,648667,South Africa,India
10115,2013-12-26,654039,Perth Scorchers,Melbourne Renegades
10116,2013-12-26,661685,New Zealand,West Indies
10117,2013-12-25,657643,Pakistan,Sri Lanka
10118,2013-12-22,654035,Hobart Hurricanes,Adelaide Strikers
10119,2013-12-22,654037,Brisbane Heat,Perth Scorchers
10120,2013-12-22,657641,Pakistan,Sri Lanka
10121,2013-12-21,654033,Sydney Sixers,Sydney Thunder
10122,2013-12-20,654031,Melbourne Stars,Melbourne Renegades
10123,2013-12-20,657639,Pakistan,Sri Lanka
10124,2013-12-19,661683,New Zealand,West Indies
10125,2013-12-18,648665,South Africa,India
10126,2013-12-18,657637,Pakistan,Sri Lanka
10127,2013-12-13,592399,Australia,England
10128,2013-12-13,657635,Pakistan,Sri Lanka
10129,2013-12-11,648655,South Africa,India
10130,2013-12-11,657633,Pakistan,Sri Lanka
10131,2013-12-11,661681,New Zealand,West Indies
10132,2013-12-08,648653,South Africa,India
10133,2013-12-08,657631,Afghanistan,Pakistan
10134,2013-12-05,592398,Australia,England
10135,2013-12-05,648651,South Africa,India
10136,2013-12-03,661679,New Zealand,West Indies
10137,2013-11-30,660233,United Arab Emirates,Nepal
10138,2013-11-30,660235,Afghanistan,Ireland
10139,2013-11-30,685735,South Africa,Pakistan
10140,2013-11-29,660225,Papua New Guinea,Scotland
10141,2013-11-29,660227,Afghanistan,Nepal
10142,2013-11-29,660231,United Arab Emirates,Ireland
10143,2013-11-28,660219,Hong Kong,Papua New Guinea
10144,2013-11-28,660221,Italy,Namibia
10145,2013-11-28,660223,Netherlands,Scotland
10146,2013-11-27,660211,Hong Kong,Nepal
10147,2013-11-27,660215,Italy,Scotland
10148,2013-11-27,660217,United Arab Emirates,Netherlands
10149,2013-11-27,676533,India,West Indies
10150,2013-11-27,685733,South Africa,Pakistan
10151,2013-11-26,660205,Bermuda,Uganda
10152,2013-11-26,660207,United States of America,Denmark
