Ov,T,S,Sv
73.4,"Onke Nyaku to Hanu Viljoen. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
73.5,"Onke Nyaku to Hanu Viljoen. Length ball, driving, Played to silly mid off for no runs.",Dot ball,0
73.6,"Onke Nyaku to Hanu Viljoen. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
74.0,Over 74. no runs. Bowler: Onke Nyaku. Northern Cape Heat: 192/5(rr 2.59),End of over,
74.1,"Sean Whitehead to Kelly Smuts. Length ball, driving, Played to silly mid off for no runs.",Dot ball,0
74.2,"Sean Whitehead to Kelly Smuts. Length ball, defending, Played to short leg for no runs.",Dot ball,0
74.3,"Sean Whitehead to Kelly Smuts. Length ball, driving, Played to short extra cover for 1 run.",One run,1
74.4,"Sean Whitehead to Hanu Viljoen. Length ball, driving, Played to short extra cover for 1 run.",One run,1
74.5,"Sean Whitehead to Kelly Smuts. Length ball, Fended, Played to leg gully for 1 run.",One run,1
74.6,"Sean Whitehead to Hanu Viljoen. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
75.0,Over 75. 3 runs. Bowler: Sean Whitehead. Northern Cape Heat: 195/5(rr 2.60),End of over,
75.1,"Pheko Moletsane to Kelly Smuts. Length ball, driving, Played to silly mid on for 1 run.",One run,1
75.2,"Pheko Moletsane to Hanu Viljoen. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
75.3,"Pheko Moletsane to Hanu Viljoen. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
75.4,"Pheko Moletsane to Hanu Viljoen. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
75.5,"Pheko Moletsane to Hanu Viljoen. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
75.6,"Pheko Moletsane to Hanu Viljoen. Length ball, driving, Played back to bowler for no runs.",Dot ball,0
76.0,Over 76. 1 run. Bowler: Pheko Moletsane. Northern Cape Heat: 196/5(rr 2.58),End of over,
76.1,"Sean Whitehead to Kelly Smuts. Length ball, pushing, Played to short mid wicket for no runs.",Dot ball,0
76.2,"Sean Whitehead to Kelly Smuts. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
76.3,"Sean Whitehead to Kelly Smuts. Length ball, slog sweeping, Played to fine leg for 2 runs.",Two runs,2
76.4,"Sean Whitehead to Kelly Smuts. Length ball, defending, Played to silly point for no runs.",Dot ball,0
76.5,"SIX! Sean Whitehead to Kelly Smuts. Length ball, driving, Hit Hard in the air under control over long off for 6 runs.",Six runs,6
76.6,"Sean Whitehead to Kelly Smuts. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
77.0,Over 77. 8 runs. Bowler: Sean Whitehead. Northern Cape Heat: 204/5(rr 2.65),End of over,
77.1,"Pheko Moletsane to Hanu Viljoen. Length ball, driving, Played to short extra cover for 1 run.",One run,1
77.2,"Pheko Moletsane to Kelly Smuts. Length ball, Late Cut, Played to deep cover for 2 runs.",Two runs,2
77.3,"Pheko Moletsane to Kelly Smuts. Length ball, pushing, Played to short leg for no runs.",Dot ball,0
77.4,"OUT! Caught. Pheko Moletsane to Kelly Smuts. Length ball, driving, Played to short extra cover, caught by du Plessis.",Wicket,W
77.5,"Pheko Moletsane to Romano Terblanche. Length ball, driving, Played to extra cover for no runs.",Dot ball,0
77.6,"Pheko Moletsane to Romano Terblanche. Length ball, driving, Played to extra cover for no runs.",Dot ball,0
78.0,Over 78. 3 runs. Bowler: Pheko Moletsane. Northern Cape Heat: 207/6(rr 2.65),End of over,
78.1,"Sean Whitehead to Hanu Viljoen. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
78.2,"Sean Whitehead to Hanu Viljoen. Length ball, pushing, Played to short extra cover for no runs.",Dot ball,0
78.3,"Sean Whitehead to Hanu Viljoen. Length ball, pushing, Played to cover for no runs.",Dot ball,0
78.4,"Sean Whitehead to Hanu Viljoen. Length ball, cutting, Played to point for no runs.",Dot ball,0
78.5,"Sean Whitehead to Hanu Viljoen. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
78.6,"Sean Whitehead to Hanu Viljoen. Length ball, sweeping, Played to gully for no runs.",Dot ball,0
79.0,Over 79. no runs. Bowler: Sean Whitehead. Northern Cape Heat: 207/6(rr 2.62),End of over,
79.1,"FOUR! Pheko Moletsane to Romano Terblanche. Length ball, driving, mis-timed in the air uncontrolled past long on for 4 runs.",Four runs,4
79.2,"Pheko Moletsane to Romano Terblanche. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
79.3,"Pheko Moletsane to Romano Terblanche. Length ball, working, Played to fine leg for 3 runs.",Three runs,3
79.4,"Pheko Moletsane to Hanu Viljoen. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
79.5,"SIX! Pheko Moletsane to Hanu Viljoen. Length ball, Slog, Hit Hard in the air under control over long on for 6 runs.",Six runs,6
79.6,"Pheko Moletsane to Hanu Viljoen. Length ball, working, Played to mid wicket for no runs.",Dot ball,0
80.0,Over 80. 13 runs. Bowler: Pheko Moletsane. Northern Cape Heat: 220/6(rr 2.75),End of over,
80.1,"Basheeru-Deen Walters to Romano Terblanche. Length ball, driving, Played to silly mid off for no runs.",Dot ball,0
80.2,"Basheeru-Deen Walters to Romano Terblanche. Length ball, flick, Played to leg gully for 1 run.",One run,1
80.3,"Basheeru-Deen Walters to Hanu Viljoen. Length ball, Leave, Played for no runs, fielded by van Briesies.",Dot ball,0
80.4,"Basheeru-Deen Walters to Hanu Viljoen. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
80.5,"NEW BALL. OUT! Caught. Basheeru-Deen Walters to Hanu Viljoen. Length ball, driving, Played, caught by van Briesies.",Wicket,W
80.6,"Basheeru-Deen Walters to Tshepo Ntuli. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
81.0,Over 81. 1 run. Bowler: Basheeru-Deen Walters. Northern Cape Heat: 221/7(rr 2.73),End of over,
81.1,"Sean Whitehead to Romano Terblanche. Back of a length, defending, Played to silly point for no runs.",Dot ball,0
81.2,"Sean Whitehead to Romano Terblanche. Short, flick, Played to short leg for 1 run.",One run,1
81.3,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to gully for no runs.",Dot ball,0
81.4,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
81.5,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
81.6,"Sean Whitehead to Tshepo Ntuli. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
82.0,Over 82. 1 run. Bowler: Sean Whitehead. Northern Cape Heat: 222/7(rr 2.71),End of over,
82.1,"Basheeru-Deen Walters to Romano Terblanche. Length ball, defending, Played to short leg for no runs.",Dot ball,0
82.2,"Basheeru-Deen Walters to Romano Terblanche. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
82.3,"Basheeru-Deen Walters to Romano Terblanche. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
82.4,"Basheeru-Deen Walters to Romano Terblanche. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
82.5,"Basheeru-Deen Walters to Romano Terblanche. Length ball, flick, Played to short fine leg for 1 run.",One run,1
82.6,"Basheeru-Deen Walters to Tshepo Ntuli. Length ball, driving, Played to mid off for no runs.",Dot ball,0
83.0,Over 83. 1 run. Bowler: Basheeru-Deen Walters. Northern Cape Heat: 223/7(rr 2.69),End of over,
83.1,"Sean Whitehead to Romano Terblanche. Length ball, defending, missed for no runs, fielded by van Briesies.",Dot ball,0
83.2,"Sean Whitehead to Romano Terblanche. Length ball, cutting, Played to deep point for 2 runs.",Two runs,2
83.3,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
83.4,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
83.5,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
83.6,"Sean Whitehead to Romano Terblanche. Length ball, defending, missed for no runs, fielded by van Briesies.",Dot ball,0
84.0,Over 84. 2 runs. Bowler: Sean Whitehead. Northern Cape Heat: 225/7(rr 2.68),End of over,
84.1,"Basheeru-Deen Walters to Tshepo Ntuli. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
84.2,"Basheeru-Deen Walters to Tshepo Ntuli. Length ball, defending, missed for no runs, fielded by van Briesies.",Dot ball,0
84.3,"Basheeru-Deen Walters to Tshepo Ntuli. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
84.4,"Basheeru-Deen Walters to Tshepo Ntuli. Length ball, driving, Played to cover for no runs.",Dot ball,0
84.5,"Basheeru-Deen Walters to Tshepo Ntuli. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
84.6,"Basheeru-Deen Walters to Tshepo Ntuli. Length ball, defending, Played to short leg for no runs.",Dot ball,0
85.0,Over 85. no runs. Bowler: Basheeru-Deen Walters. Northern Cape Heat: 225/7(rr 2.65),End of over,
85.1,"Sean Whitehead to Romano Terblanche. Yorker, pushing, Played to silly point for no runs.",Dot ball,0
85.2,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to short leg for no runs.",Dot ball,0
85.3,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
85.4,"Sean Whitehead to Romano Terblanche. Length ball, flick, Played to leg gully for no runs.",Dot ball,0
85.5,"Sean Whitehead to Romano Terblanche. Length ball, pushing, Played to short leg for no runs.",Dot ball,0
85.6,"Sean Whitehead to Romano Terblanche. Length ball, pushing, Played to deep point for 2 runs.",Two runs,2
86.0,Over 86. 2 runs. Bowler: Sean Whitehead. Northern Cape Heat: 227/7(rr 2.64),End of over,
86.1,"FOUR! Andre Malan to Tshepo Ntuli. Short, pulling, Played past deep backward square leg for 4 runs.",Four runs,4
86.2,"Andre Malan to Tshepo Ntuli. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
86.3,"Andre Malan to Tshepo Ntuli. Length ball, defending, Played to point for no runs.",Dot ball,0
86.4,"Andre Malan to Tshepo Ntuli. Length ball, defending, Played to short mid wicket for no runs.",Dot ball,0
86.5,"Andre Malan to Tshepo Ntuli. Length ball, driving, Played to cover for no runs.",Dot ball,0
86.6,"Andre Malan to Tshepo Ntuli. Length ball, defending, missed for no runs, fielded by van Briesies.",Dot ball,0
87.0,Over 87. 4 runs. Bowler: Andre Malan. Northern Cape Heat: 231/7(rr 2.66),End of over,
87.1,"Sean Whitehead to Romano Terblanche. Length ball, driving, Played to silly mid on for 1 run.",One run,1
87.2,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
87.3,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
87.4,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to silly point for no runs.",Dot ball,0
87.5,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
87.6,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
88.0,Over 88. 1 run. Bowler: Sean Whitehead. Northern Cape Heat: 232/7(rr 2.64),End of over,
88.1,"Andre Malan to Romano Terblanche. Length ball, driving, Played to short extra cover for no runs.",Dot ball,0
88.2,"Andre Malan to Romano Terblanche. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
88.3,"Andre Malan to Romano Terblanche. Length ball, driving, Played to silly mid off for no runs.",Dot ball,0
88.4,"Andre Malan to Romano Terblanche. Length ball, flick, hit pad to short leg for no runs.",Dot ball,0
88.5,"Andre Malan to Romano Terblanche. Length ball, driving, Played to mid off for no runs.",Dot ball,0
88.6,"Andre Malan to Romano Terblanche. Length ball, driving, Played to mid on for no runs.",Dot ball,0
89.0,Over 89. no runs. Bowler: Andre Malan. Northern Cape Heat: 232/7(rr 2.61),End of over,
89.1,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
89.2,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
89.3,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to short leg for no runs.",Dot ball,0
89.4,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to short mid wicket for no runs.",Dot ball,0
89.5,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to short leg for no runs.",Dot ball,0
89.6,"Sean Whitehead to Tshepo Ntuli. Length ball, driving, Played to deep extra cover for 3 runs.",Three runs,3
90.0,Over 90. 3 runs. Bowler: Sean Whitehead. Northern Cape Heat: 235/7(rr 2.61),End of over,
90.1,"Andre Malan to Tshepo Ntuli. Length ball, pushing, Played to short leg for 1 run.",One run,1
90.2,"Andre Malan to Romano Terblanche. Length ball, driving, Played to short leg for 1 run.",One run,1
90.3,"Andre Malan to Tshepo Ntuli. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
90.4,"Andre Malan to Tshepo Ntuli. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
90.5,"Andre Malan to Tshepo Ntuli. Short, pulling, Played to cover for 1 run.",One run,1
90.6,"Andre Malan to Romano Terblanche. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
91.0,Over 91. 3 runs. Bowler: Andre Malan. Northern Cape Heat: 238/7(rr 2.62),End of over,
91.1,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to silly point for no runs.",Dot ball,0
91.2,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to silly point for no runs.",Dot ball,0
91.3,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
91.4,"Sean Whitehead to Tshepo Ntuli. Length ball, pulling, Played to short mid wicket for 1 run.",One run,1
91.5,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to leg gully for 1 run.",One run,1
91.6,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to silly point for no runs.",Dot ball,0
92.0,Over 92. 2 runs. Bowler: Sean Whitehead. Northern Cape Heat: 240/7(rr 2.61),End of over,
92.1,"Marcello Piedt to Romano Terblanche. Length ball, driving, mis-timed to short leg for no runs.",Dot ball,0
92.2,"Marcello Piedt to Romano Terblanche. Length ball, flick, Played to backward square leg for 2 runs.",Two runs,2
92.3,"Marcello Piedt to Romano Terblanche. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
92.4,"Marcello Piedt to Romano Terblanche. Yorker, pushing, Played to short leg for no runs.",Dot ball,0
92.5,"Marcello Piedt to Romano Terblanche. Length ball, flick, Played to fine leg for 1 run.",One run,1
92.6,"Marcello Piedt to Tshepo Ntuli. Length ball, defending, Played to short leg for no runs.",Dot ball,0
93.0,Over 93. 3 runs. Bowler: Marcello Piedt. Northern Cape Heat: 243/7(rr 2.61),End of over,
93.1,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to silly point for no runs.",Dot ball,0
93.2,"Sean Whitehead to Romano Terblanche. Length ball, driving, missed for no runs, fielded by van Briesies.",Dot ball,0
93.3,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to short mid wicket for 1 run.",One run,1
93.4,"Sean Whitehead to Tshepo Ntuli. Length ball, driving, Played to silly mid off for no runs.",Dot ball,0
93.5,"Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to mid off for no runs.",Dot ball,0
93.6,"OUT! Run Out. Sean Whitehead to Tshepo Ntuli. Length ball, defending, Played to short leg, caught by Malan.",Wicket,W
94.0,Over 94. 1 run. Bowler: Sean Whitehead. Northern Cape Heat: 245/8(rr 2.61),End of over,
94.1,"Marcello Piedt to Benjamin van Rensburg. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
94.2,"Marcello Piedt to Benjamin van Rensburg. Length ball, driving, missed for no runs, fielded by van Briesies.",Dot ball,0
94.3,"Marcello Piedt to Benjamin van Rensburg. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
94.4,"Marcello Piedt to Benjamin van Rensburg. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
94.5,"Marcello Piedt to Benjamin van Rensburg. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
94.6,"Marcello Piedt to Benjamin van Rensburg. Length ball, driving, Played to mid off for no runs.",Dot ball,0
95.0,Over 95. no runs. Bowler: Marcello Piedt. Northern Cape Heat: 244/8(rr 2.57),End of over,
95.1,"Pheko Moletsane to Romano Terblanche. Length ball, driving, Played to deep cover for 2 runs.",Two runs,2
95.2,"Pheko Moletsane to Romano Terblanche. Length ball, working, Played to short mid wicket for no runs.",Dot ball,0
95.3,"Pheko Moletsane to Romano Terblanche. Length ball, driving, Played to deep cover for no runs.",Dot ball,0
95.4,"Pheko Moletsane to Romano Terblanche. Length ball, driving, Played to cover for no runs.",Dot ball,0
95.5,"Pheko Moletsane to Romano Terblanche. Length ball, driving, Played to cover for no runs.",Dot ball,0
95.6,"Pheko Moletsane to Romano Terblanche. Length ball, glancing, Played to short extra cover for no runs.",Dot ball,0
96.0,Over 96. 2 runs. Bowler: Pheko Moletsane. Northern Cape Heat: 246/8(rr 2.56),End of over,
96.1,"Marcello Piedt to Benjamin van Rensburg. Length ball, pushing, Played to cover for no runs.",Dot ball,0
96.2,"OUT! Bowled. Marcello Piedt to Benjamin van Rensburg. Length ball, driving, missed.",Wicket,W
96.3,"Marcello Piedt to Kagiso Mohale. Length ball, Steer, Played to point for no runs.",Dot ball,0
96.4,"Marcello Piedt to Kagiso Mohale. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
96.5,"Marcello Piedt to Kagiso Mohale. Half volley, Steer, Played to third man for 2 runs.",Two runs,2
96.6,"Marcello Piedt to Kagiso Mohale. Length ball, working, Played to short mid wicket for no runs.",Dot ball,0
97.0,Over 97. 2 runs. Bowler: Marcello Piedt. Northern Cape Heat: 248/9(rr 2.56),End of over,
97.1,"Pheko Moletsane to Romano Terblanche. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
97.2,"Pheko Moletsane to Romano Terblanche. Length ball, driving, Played to point for no runs.",Dot ball,0
97.3,"Pheko Moletsane to Romano Terblanche. Length ball, glancing, Played back to bowler for no runs.",Dot ball,0
97.4,"Pheko Moletsane to Romano Terblanche. Length ball, driving, Played to short extra cover for no runs.",Dot ball,0
97.5,"Pheko Moletsane to Romano Terblanche. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
97.6,"Pheko Moletsane to Romano Terblanche. Half volley, working, Played to square leg for 1 run.",One run,1
98.0,Over 98. 1 run. Bowler: Pheko Moletsane. Northern Cape Heat: 249/9(rr 2.54),End of over,
98.1,"Marcello Piedt to Romano Terblanche. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
98.2,"Marcello Piedt to Romano Terblanche. Length ball, shoulders arms, for no runs, fielded by van Briesies.",Dot ball,0
98.3,"Marcello Piedt to Romano Terblanche. Half volley, working, Played to short mid wicket for no runs.",Dot ball,0
98.4,"Marcello Piedt to Romano Terblanche. Length ball, working, Played to square leg for 1 run.",One run,1
98.5,"Marcello Piedt to Kagiso Mohale. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
98.6,"Marcello Piedt to Kagiso Mohale. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
99.0,Over 99. 1 run. Bowler: Marcello Piedt. Northern Cape Heat: 250/9(rr 2.53),End of over,
99.1,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to silly point for no runs.",Dot ball,0
99.2,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
99.3,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to silly point for no runs.",Dot ball,0
99.4,"Sean Whitehead to Romano Terblanche. Yorker, pushing, Played to silly mid on for no runs.",Dot ball,0
99.5,"Sean Whitehead to Romano Terblanche. Length ball, pushing, Played to silly mid on for 1 run.",One run,1
99.6,"Sean Whitehead to Kagiso Mohale. Length ball, defending, Played to point for no runs.",Dot ball,0
100.0,Over 100. 1 run. Bowler: Sean Whitehead. Northern Cape Heat: 251/9(rr 2.51),End of over,
100.1,"Basheeru-Deen Walters to Romano Terblanche. Length ball, defending, Played to short leg for 1 run.",One run,1
100.2,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
100.3,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
100.4,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
100.5,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, Late Cut, Played to short third man for 2 runs.",Two runs,2
100.6,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
101.0,Over 101. 3 runs. Bowler: Basheeru-Deen Walters. Northern Cape Heat: 254/9(rr 2.51),End of over,
101.1,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to short leg for no runs.",Dot ball,0
101.2,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to short leg for 1 run.",One run,1
101.3,"Sean Whitehead to Kagiso Mohale. Length ball, defending, Played to silly point for no runs.",Dot ball,0
101.4,"Sean Whitehead to Kagiso Mohale. Length ball, defending, Played to silly point for no runs.",Dot ball,0
101.5,"Sean Whitehead to Kagiso Mohale. Length ball, defending, Played to silly point for no runs.",Dot ball,0
101.6,"Sean Whitehead to Kagiso Mohale. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
102.0,Over 102. 1 run. Bowler: Sean Whitehead. Northern Cape Heat: 255/9(rr 2.50),End of over,
102.1,"Basheeru-Deen Walters to Romano Terblanche. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
102.2,"Basheeru-Deen Walters to Romano Terblanche. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
102.3,"Basheeru-Deen Walters to Romano Terblanche. Length ball, driving, Played to silly mid off for 1 run.",One run,1
102.4,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
102.5,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, defending, missed for no runs, fielded by van Briesies.",Dot ball,0
102.6,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, defending, Played to point for no runs.",Dot ball,0
103.0,Over 103. 1 run. Bowler: Basheeru-Deen Walters. Northern Cape Heat: 256/9(rr 2.49),End of over,
103.1,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to silly point for no runs.",Dot ball,0
103.2,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to short mid wicket for no runs.",Dot ball,0
103.3,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
103.4,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to silly point for no runs.",Dot ball,0
103.5,"SIX! Sean Whitehead to Romano Terblanche. Length ball, driving, Hit Hard over long on for 6 runs.",Six runs,6
103.6,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to silly point for 1 run.",One run,1
104.0,Over 104. 7 runs. Bowler: Sean Whitehead. Northern Cape Heat: 263/9(rr 2.53),End of over,
104.1,"Basheeru-Deen Walters to Romano Terblanche. Length ball, defending, Played to silly point for no runs.",Dot ball,0
104.2,"Basheeru-Deen Walters to Romano Terblanche. Length ball, defending, Played to point for no runs.",Dot ball,0
104.3,"Basheeru-Deen Walters to Romano Terblanche. Length ball, pulling, Played to short mid wicket for 1 run.",One run,1
104.4,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, defending, Played to short leg for no runs.",Dot ball,0
104.5,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
104.6,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
105.0,Over 105. 1 run. Bowler: Basheeru-Deen Walters. Northern Cape Heat: 264/9(rr 2.51),End of over,
105.1,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to short leg for no runs.",Dot ball,0
105.2,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to short leg for no runs.",Dot ball,0
105.3,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to point for 1 run.",One run,1
105.4,"Sean Whitehead to Kagiso Mohale. Length ball, defending, missed for no runs, fielded by van Briesies.",Dot ball,0
105.5,"Sean Whitehead to Kagiso Mohale. Length ball, defending, Played to point for no runs.",Dot ball,0
105.6,"Sean Whitehead to Kagiso Mohale. Length ball, defending, Played to short leg for no runs.",Dot ball,0
106.0,Over 106. 1 run. Bowler: Sean Whitehead. Northern Cape Heat: 265/9(rr 2.50),End of over,
106.1,"Basheeru-Deen Walters to Romano Terblanche. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
106.2,"Basheeru-Deen Walters to Romano Terblanche. Yorker, defending, Played to silly point for no runs.",Dot ball,0
106.3,"Basheeru-Deen Walters to Romano Terblanche. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
106.4,"Basheeru-Deen Walters to Romano Terblanche. Length ball, pulling, Played to short leg for 1 run.",One run,1
106.5,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, defending, Played to silly point for no runs.",Dot ball,0
106.6,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, defending, Played for no runs, fielded by van Briesies.",Dot ball,0
107.0,Over 107. 1 run. Bowler: Basheeru-Deen Walters. Northern Cape Heat: 266/9(rr 2.49),End of over,
107.1,"Sean Whitehead to Romano Terblanche. Length ball, Late Cut, Played to point for 2 runs.",Two runs,2
107.2,"Sean Whitehead to Romano Terblanche. Length ball, defending, Played to short leg for no runs.",Dot ball,0
107.3,"FOUR! Sean Whitehead to Romano Terblanche. Length ball, Late Cut, Played past deep point for 4 runs.",Four runs,4
107.4,"Sean Whitehead to Romano Terblanche. Length ball, Late Cut, Played to point for 1 run.",One run,1
107.5,"Sean Whitehead to Kagiso Mohale. Length ball, defending, Played to short leg for no runs.",Dot ball,0
107.6,"Sean Whitehead to Kagiso Mohale. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
108.0,Over 108. 7 runs. Bowler: Sean Whitehead. Northern Cape Heat: 273/9(rr 2.53),End of over,
108.1,"Basheeru-Deen Walters to Romano Terblanche. Length ball, defending, to silly point for no runs.",Dot ball,0
108.2,"Basheeru-Deen Walters to Romano Terblanche. Length ball, defending, Played to silly point for no runs.",Dot ball,0
108.3,"Basheeru-Deen Walters to Romano Terblanche. Length ball, defending, hit pad to silly point for no runs.",Dot ball,0
108.4,"Basheeru-Deen Walters to Romano Terblanche. Length ball, driving, Played to short extra cover for 1 run.",One run,1
108.5,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
108.6,"Basheeru-Deen Walters to Kagiso Mohale. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
109.0,Over 109. 1 run. Bowler: Basheeru-Deen Walters. Northern Cape Heat: 274/9(rr 2.51),End of over,
109.1,"Pheko Moletsane to Romano Terblanche. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
109.2,"Pheko Moletsane to Romano Terblanche. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
109.3,"Pheko Moletsane to Romano Terblanche. Length ball, defending, Played to short leg for no runs.",Dot ball,0
109.4,"Pheko Moletsane to Romano Terblanche. Length ball, defending, Played to cover for no runs.",Dot ball,0
109.5,"Pheko Moletsane to Romano Terblanche. Length ball, defending, Played to silly point for no runs.",Dot ball,0
109.6,"Pheko Moletsane to Romano Terblanche. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
