Team_1,Team_1_number,Team_2,Team_2_number,Winner_team,Winner_team_number,Margin,Ground,Ground_number,Match Date,Scorecard,Match_number,Match_Type
New Zealand,5.0,England,1.0,England,1.0,6 wickets,Mount Maunganui,444258.0,"Feb 28, 2018",ODI # 3981,1115776.0,ODI
New Zealand,5.0,England,1.0,England,1.0,4 runs,Wellington,58899.0,"Mar 3, 2018",ODI # 3982,1115777.0,ODI
Zimbabwe,9.0,Afghanistan,40.0,Zimbabwe,9.0,2 runs,Bulawayo,59537.0,"Mar 6, 2018",ODI # 3988,1133004.0,ODI
New Zealand,5.0,England,1.0,New Zealand,5.0,5 wickets,Dunedin,58827.0,"Mar 7, 2018",ODI # 3989,1115778.0,ODI
New Zealand,5.0,England,1.0,England,1.0,7 wickets,Christchurch,58810.0,"Mar 10, 2018",ODI # 3992,1115779.0,ODI
Ireland,29.0,West Indies,4.0,West Indies,4.0,52 runs,Harare,59545.0,"Mar 10, 2018",ODI # 3993,1133010.0,ODI
Afghanistan,40.0,West Indies,4.0,Afghanistan,40.0,3 wickets,Harare,59545.0,"Mar 15, 2018",ODI # 3997,1133018.0,ODI
Zimbabwe,9.0,Ireland,29.0,Zimbabwe,9.0,107 runs,Harare,59545.0,"Mar 16, 2018",ODI # 3999,1133022.0,ODI
Zimbabwe,9.0,West Indies,4.0,West Indies,4.0,4 wickets,Harare,59545.0,"Mar 19, 2018",ODI # 4002,1133026.0,ODI
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,5 wickets,Harare,59545.0,"Mar 23, 2018",ODI # 4006,1133030.0,ODI
Afghanistan,40.0,West Indies,4.0,Afghanistan,40.0,7 wickets,Harare,59545.0,"Mar 25, 2018",ODI # 4007,1133031.0,ODI
England,1.0,Australia,2.0,England,1.0,3 wickets,The Oval,57127.0,"Jun 13, 2018",ODI # 4009,1119537.0,ODI
England,1.0,Australia,2.0,England,1.0,38 runs,Cardiff,56874.0,"Jun 16, 2018",ODI # 4010,1119538.0,ODI
England,1.0,Australia,2.0,England,1.0,242 runs,Nottingham,57219.0,"Jun 19, 2018",ODI # 4011,1119539.0,ODI
England,1.0,Australia,2.0,England,1.0,6 wickets,Chester-le-Street,56901.0,"Jun 21, 2018",ODI # 4012,1119540.0,ODI
England,1.0,Australia,2.0,England,1.0,1 wicket,Manchester,57160.0,"Jun 24, 2018",ODI # 4013,1119541.0,ODI
England,1.0,India,6.0,India,6.0,8 wickets,Nottingham,57219.0,"Jul 12, 2018",ODI # 4014,1119546.0,ODI
Zimbabwe,9.0,Pakistan,7.0,Pakistan,7.0,201 runs,Bulawayo,59537.0,"Jul 13, 2018",ODI # 4015,1142920.0,ODI
England,1.0,India,6.0,England,1.0,86 runs,Lord's,57129.0,"Jul 14, 2018",ODI # 4016,1119547.0,ODI
Zimbabwe,9.0,Pakistan,7.0,Pakistan,7.0,9 wickets,Bulawayo,59537.0,"Jul 16, 2018",ODI # 4017,1142921.0,ODI
England,1.0,India,6.0,England,1.0,8 wickets,Leeds,57092.0,"Jul 17, 2018",ODI # 4018,1119548.0,ODI
Zimbabwe,9.0,Pakistan,7.0,Pakistan,7.0,9 wickets,Bulawayo,59537.0,"Jul 18, 2018",ODI # 4019,1142922.0,ODI
Zimbabwe,9.0,Pakistan,7.0,Pakistan,7.0,244 runs,Bulawayo,59537.0,"Jul 20, 2018",ODI # 4020,1142923.0,ODI
Zimbabwe,9.0,Pakistan,7.0,Pakistan,7.0,131 runs,Bulawayo,59537.0,"Jul 22, 2018",ODI # 4021,1142924.0,ODI
West Indies,4.0,Bangladesh,25.0,Bangladesh,25.0,48 runs,Providence,208544.0,"Jul 22, 2018",ODI # 4022,1146720.0,ODI
West Indies,4.0,Bangladesh,25.0,West Indies,4.0,3 runs,Providence,208544.0,"Jul 25, 2018",ODI # 4023,1146721.0,ODI
West Indies,4.0,Bangladesh,25.0,Bangladesh,25.0,18 runs,Basseterre,59421.0,"Jul 28, 2018",ODI # 4024,1146722.0,ODI
Sri Lanka,8.0,South Africa,3.0,South Africa,3.0,5 wickets,Dambulla,59368.0,"Jul 29, 2018",ODI # 4025,1142584.0,ODI
Sri Lanka,8.0,South Africa,3.0,South Africa,3.0,4 wickets,Dambulla,59368.0,"Aug 1, 2018",ODI # 4027,1142585.0,ODI
Sri Lanka,8.0,South Africa,3.0,South Africa,3.0,78 runs,Pallekele,434211.0,"Aug 5, 2018",ODI # 4029,1142586.0,ODI
Sri Lanka,8.0,South Africa,3.0,Sri Lanka,8.0,3 runs,Pallekele,434211.0,"Aug 8, 2018",ODI # 4030,1142587.0,ODI
Sri Lanka,8.0,South Africa,3.0,Sri Lanka,8.0,178 runs,Colombo (RPS),59306.0,"Aug 12, 2018",ODI # 4031,1142588.0,ODI
Ireland,29.0,Afghanistan,40.0,Afghanistan,40.0,29 runs,Belfast,58588.0,"Aug 27, 2018",ODI # 4032,1150146.0,ODI
Ireland,29.0,Afghanistan,40.0,Ireland,29.0,3 wickets,Belfast,58588.0,"Aug 29, 2018",ODI # 4033,1150147.0,ODI
Ireland,29.0,Afghanistan,40.0,Afghanistan,40.0,8 wickets,Belfast,58588.0,"Aug 31, 2018",ODI # 4035,1150148.0,ODI
Bangladesh,25.0,Sri Lanka,8.0,Bangladesh,25.0,137 runs,Dubai (DSC),392627.0,"Sep 15, 2018",ODI # 4036,1153243.0,ODI
Afghanistan,40.0,Sri Lanka,8.0,Afghanistan,40.0,91 runs,Abu Dhabi,59396.0,"Sep 17, 2018",ODI # 4038,1153245.0,ODI
India,6.0,Pakistan,7.0,India,6.0,8 wickets,Dubai (DSC),392627.0,"Sep 19, 2018",ODI # 4040,1153247.0,ODI
Afghanistan,40.0,Bangladesh,25.0,Afghanistan,40.0,136 runs,Abu Dhabi,59396.0,"Sep 20, 2018",ODI # 4041,1153248.0,ODI
Bangladesh,25.0,India,6.0,India,6.0,7 wickets,Dubai (DSC),392627.0,"Sep 21, 2018",ODI # 4042,1153249.0,ODI
Afghanistan,40.0,Pakistan,7.0,Pakistan,7.0,3 wickets,Abu Dhabi,59396.0,"Sep 21, 2018",ODI # 4043,1153250.0,ODI
India,6.0,Pakistan,7.0,India,6.0,9 wickets,Dubai (DSC),392627.0,"Sep 23, 2018",ODI # 4044,1153251.0,ODI
Afghanistan,40.0,Bangladesh,25.0,Bangladesh,25.0,3 runs,Abu Dhabi,59396.0,"Sep 23, 2018",ODI # 4045,1153252.0,ODI
Afghanistan,40.0,India,6.0,tied,,,Dubai (DSC),392627.0,"Sep 25, 2018",ODI # 4046,1153253.0,ODI
Bangladesh,25.0,Pakistan,7.0,Bangladesh,25.0,37 runs,Abu Dhabi,59396.0,"Sep 26, 2018",ODI # 4047,1153254.0,ODI
Bangladesh,25.0,India,6.0,India,6.0,3 wickets,Dubai (DSC),392627.0,"Sep 28, 2018",ODI # 4048,1153255.0,ODI
South Africa,3.0,Zimbabwe,9.0,South Africa,3.0,5 wickets,Kimberley,59135.0,"Sep 30, 2018",ODI # 4049,1144146.0,ODI
South Africa,3.0,Zimbabwe,9.0,South Africa,3.0,120 runs,Bloemfontein,59042.0,"Oct 3, 2018",ODI # 4050,1144147.0,ODI
South Africa,3.0,Zimbabwe,9.0,South Africa,3.0,4 wickets,Paarl,59147.0,"Oct 6, 2018",ODI # 4051,1144148.0,ODI
Sri Lanka,8.0,England,1.0,no result,,,Dambulla,59368.0,"Oct 10, 2018",ODI # 4052,1140379.0,ODI
Sri Lanka,8.0,England,1.0,England,1.0,31 runs,Dambulla,59368.0,"Oct 13, 2018",ODI # 4053,1140380.0,ODI
Sri Lanka,8.0,England,1.0,England,1.0,7 wickets,Pallekele,434211.0,"Oct 17, 2018",ODI # 4054,1140381.0,ODI
Sri Lanka,8.0,England,1.0,England,1.0,18 runs,Pallekele,434211.0,"Oct 20, 2018",ODI # 4055,1140382.0,ODI
India,6.0,West Indies,4.0,India,6.0,8 wickets,Guwahati,680295.0,"Oct 21, 2018",ODI # 4056,1157754.0,ODI
Bangladesh,25.0,Zimbabwe,9.0,Bangladesh,25.0,28 runs,Dhaka,236761.0,"Oct 21, 2018",ODI # 4057,1153635.0,ODI
Sri Lanka,8.0,England,1.0,Sri Lanka,8.0,219 runs,Colombo (RPS),59306.0,"Oct 23, 2018",ODI # 4058,1140383.0,ODI
India,6.0,West Indies,4.0,tied,,,Visakhapatnam,58547.0,"Oct 24, 2018",ODI # 4059,1157755.0,ODI
Bangladesh,25.0,Zimbabwe,9.0,Bangladesh,25.0,7 wickets,Chattogram,56658.0,"Oct 24, 2018",ODI # 4060,1153636.0,ODI
Bangladesh,25.0,Zimbabwe,9.0,Bangladesh,25.0,7 wickets,Chattogram,56658.0,"Oct 26, 2018",ODI # 4061,1153637.0,ODI
India,6.0,West Indies,4.0,West Indies,4.0,43 runs,Pune,545380.0,"Oct 27, 2018",ODI # 4062,1157756.0,ODI
India,6.0,West Indies,4.0,India,6.0,224 runs,Mumbai (BS),58317.0,"Oct 29, 2018",ODI # 4063,1157757.0,ODI
India,6.0,West Indies,4.0,India,6.0,9 wickets,Thiruvananthapuram,1120086.0,"Nov 1, 2018",ODI # 4064,1157758.0,ODI
Australia,2.0,South Africa,3.0,South Africa,3.0,6 wickets,Perth,1126475.0,"Nov 4, 2018",ODI # 4065,1144986.0,ODI
New Zealand,5.0,Pakistan,7.0,New Zealand,5.0,47 runs,Abu Dhabi,59396.0,"Nov 7, 2018",ODI # 4066,1157378.0,ODI
Australia,2.0,South Africa,3.0,Australia,2.0,7 runs,Adelaide,56293.0,"Nov 9, 2018",ODI # 4067,1144987.0,ODI
New Zealand,5.0,Pakistan,7.0,Pakistan,7.0,6 wickets,Abu Dhabi,59396.0,"Nov 9, 2018",ODI # 4068,1157379.0,ODI
Australia,2.0,South Africa,3.0,South Africa,3.0,40 runs,Hobart,56407.0,"Nov 11, 2018",ODI # 4069,1144988.0,ODI
New Zealand,5.0,Pakistan,7.0,no result,,,Dubai (DSC),392627.0,"Nov 11, 2018",ODI # 4070,1157380.0,ODI
Bangladesh,25.0,West Indies,4.0,Bangladesh,25.0,5 wickets,Dhaka,236761.0,"Dec 9, 2018",ODI # 4071,1153314.0,ODI
Bangladesh,25.0,West Indies,4.0,West Indies,4.0,4 wickets,Dhaka,236761.0,"Dec 11, 2018",ODI # 4072,1153315.0,ODI
Bangladesh,25.0,West Indies,4.0,Bangladesh,25.0,8 wickets,Sylhet,56689.0,"Dec 14, 2018",ODI # 4073,1153316.0,ODI
New Zealand,5.0,Sri Lanka,8.0,New Zealand,5.0,45 runs,Mount Maunganui,444258.0,"Jan 3, 2019",ODI # 4074,1153840.0,ODI
New Zealand,5.0,Sri Lanka,8.0,New Zealand,5.0,21 runs,Mount Maunganui,444258.0,"Jan 5, 2019",ODI # 4075,1153841.0,ODI
New Zealand,5.0,Sri Lanka,8.0,New Zealand,5.0,115 runs,Nelson,424917.0,"Jan 8, 2019",ODI # 4076,1153842.0,ODI
Australia,2.0,India,6.0,Australia,2.0,34 runs,Sydney,56544.0,"Jan 12, 2019",ODI # 4077,1144997.0,ODI
Australia,2.0,India,6.0,India,6.0,6 wickets,Adelaide,56293.0,"Jan 15, 2019",ODI # 4078,1144998.0,ODI
Australia,2.0,India,6.0,India,6.0,7 wickets,Melbourne,56441.0,"Jan 18, 2019",ODI # 4079,1144999.0,ODI
South Africa,3.0,Pakistan,7.0,Pakistan,7.0,5 wickets,Port Elizabeth,59159.0,"Jan 19, 2019",ODI # 4080,1144156.0,ODI
South Africa,3.0,Pakistan,7.0,South Africa,3.0,5 wickets,Durban,59089.0,"Jan 22, 2019",ODI # 4081,1144157.0,ODI
New Zealand,5.0,India,6.0,India,6.0,8 wickets,Napier,58857.0,"Jan 23, 2019",ODI # 4082,1153691.0,ODI
South Africa,3.0,Pakistan,7.0,South Africa,3.0,13 runs,Centurion,59079.0,"Jan 25, 2019",ODI # 4084,1144158.0,ODI
New Zealand,5.0,India,6.0,India,6.0,90 runs,Mount Maunganui,444258.0,"Jan 26, 2019",ODI # 4085,1153692.0,ODI
South Africa,3.0,Pakistan,7.0,Pakistan,7.0,8 wickets,Johannesburg,59120.0,"Jan 27, 2019",ODI # 4087,1144159.0,ODI
New Zealand,5.0,India,6.0,India,6.0,7 wickets,Mount Maunganui,444258.0,"Jan 28, 2019",ODI # 4088,1153693.0,ODI
South Africa,3.0,Pakistan,7.0,South Africa,3.0,7 wickets,Cape Town,59068.0,"Jan 30, 2019",ODI # 4090,1144160.0,ODI
New Zealand,5.0,India,6.0,New Zealand,5.0,8 wickets,Hamilton,58831.0,"Jan 31, 2019",ODI # 4091,1153694.0,ODI
New Zealand,5.0,India,6.0,India,6.0,35 runs,Wellington,58899.0,"Feb 3, 2019",ODI # 4092,1153695.0,ODI
New Zealand,5.0,Bangladesh,25.0,New Zealand,5.0,8 wickets,Napier,58857.0,"Feb 13, 2019",ODI # 4093,1153844.0,ODI
New Zealand,5.0,Bangladesh,25.0,New Zealand,5.0,8 wickets,Christchurch,58810.0,"Feb 16, 2019",ODI # 4094,1153845.0,ODI
New Zealand,5.0,Bangladesh,25.0,New Zealand,5.0,88 runs,Dunedin,58827.0,"Feb 20, 2019",ODI # 4095,1153846.0,ODI
West Indies,4.0,England,1.0,England,1.0,6 wickets,Bridgetown,59429.0,"Feb 20, 2019",ODI # 4096,1158066.0,ODI
West Indies,4.0,England,1.0,West Indies,4.0,26 runs,Bridgetown,59429.0,"Feb 22, 2019",ODI # 4097,1158067.0,ODI
West Indies,4.0,England,1.0,no result,,,St George's,59490.0,"Feb 25, 2019",ODI # 4098,1158068.0,ODI
West Indies,4.0,England,1.0,England,1.0,29 runs,St George's,59490.0,"Feb 27, 2019",ODI # 4099,1158069.0,ODI
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,5 wickets,Dehradun,1145946.0,"Feb 28, 2019",ODI # 4100,1168115.0,ODI
Afghanistan,40.0,Ireland,29.0,no result,,,Dehradun,1145946.0,"Mar 2, 2019",ODI # 4101,1168116.0,ODI
India,6.0,Australia,2.0,India,6.0,6 wickets,Hyderabad (Deccan),58142.0,"Mar 2, 2019",ODI # 4102,1168242.0,ODI
West Indies,4.0,England,1.0,West Indies,4.0,7 wickets,Gros Islet,59518.0,"Mar 2, 2019",ODI # 4103,1158070.0,ODI
South Africa,3.0,Sri Lanka,8.0,South Africa,3.0,8 wickets,Johannesburg,59120.0,"Mar 3, 2019",ODI # 4104,1144167.0,ODI
Afghanistan,40.0,Ireland,29.0,Ireland,29.0,4 wickets,Dehradun,1145946.0,"Mar 5, 2019",ODI # 4105,1168117.0,ODI
India,6.0,Australia,2.0,India,6.0,8 runs,Nagpur,375326.0,"Mar 5, 2019",ODI # 4106,1168243.0,ODI
South Africa,3.0,Sri Lanka,8.0,South Africa,3.0,113 runs,Centurion,59079.0,"Mar 6, 2019",ODI # 4107,1144168.0,ODI
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,109 runs,Dehradun,1145946.0,"Mar 8, 2019",ODI # 4108,1168118.0,ODI
India,6.0,Australia,2.0,Australia,2.0,32 runs,Ranchi,485865.0,"Mar 8, 2019",ODI # 4109,1168244.0,ODI
Afghanistan,40.0,Ireland,29.0,Ireland,29.0,5 wickets,Dehradun,1145946.0,"Mar 10, 2019",ODI # 4110,1168119.0,ODI
India,6.0,Australia,2.0,Australia,2.0,4 wickets,Mohali,57991.0,"Mar 10, 2019",ODI # 4111,1168245.0,ODI
South Africa,3.0,Sri Lanka,8.0,South Africa,3.0,71 runs,Durban,59089.0,"Mar 10, 2019",ODI # 4112,1144169.0,ODI
India,6.0,Australia,2.0,Australia,2.0,35 runs,Delhi,58040.0,"Mar 13, 2019",ODI # 4113,1168246.0,ODI
South Africa,3.0,Sri Lanka,8.0,South Africa,3.0,6 wickets,Port Elizabeth,59159.0,"Mar 13, 2019",ODI # 4114,1144170.0,ODI
South Africa,3.0,Sri Lanka,8.0,South Africa,3.0,41 runs,Cape Town,59068.0,"Mar 16, 2019",ODI # 4115,1144171.0,ODI
Australia,2.0,Pakistan,7.0,Australia,2.0,8 wickets,Sharjah,59392.0,"Mar 22, 2019",ODI # 4116,1174238.0,ODI
Australia,2.0,Pakistan,7.0,Australia,2.0,8 wickets,Sharjah,59392.0,"Mar 24, 2019",ODI # 4117,1174239.0,ODI
Australia,2.0,Pakistan,7.0,Australia,2.0,80 runs,Abu Dhabi,59396.0,"Mar 27, 2019",ODI # 4118,1174240.0,ODI
Australia,2.0,Pakistan,7.0,Australia,2.0,6 runs,Dubai (DSC),392627.0,"Mar 29, 2019",ODI # 4119,1174241.0,ODI
Australia,2.0,Pakistan,7.0,Australia,2.0,20 runs,Dubai (DSC),392627.0,"Mar 31, 2019",ODI # 4120,1174242.0,ODI
Ireland,29.0,England,1.0,England,1.0,4 wickets,Dublin (Malahide),58607.0,"May 3, 2019",ODI # 4127,1161014.0,ODI
Ireland,29.0,West Indies,4.0,West Indies,4.0,196 runs,Dublin,58604.0,"May 5, 2019",ODI # 4128,1168508.0,ODI
Bangladesh,25.0,West Indies,4.0,Bangladesh,25.0,8 wickets,Dublin,58604.0,"May 7, 2019",ODI # 4129,1168509.0,ODI
England,1.0,Pakistan,7.0,no result,,,The Oval,57127.0,"May 8, 2019",ODI # 4130,1152841.0,ODI
Ireland,29.0,West Indies,4.0,West Indies,4.0,5 wickets,Dublin (Malahide),58607.0,"May 11, 2019",ODI # 4132,1168511.0,ODI
England,1.0,Pakistan,7.0,England,1.0,12 runs,Southampton,57312.0,"May 11, 2019",ODI # 4133,1152842.0,ODI
Bangladesh,25.0,West Indies,4.0,Bangladesh,25.0,5 wickets,Dublin (Malahide),58607.0,"May 13, 2019",ODI # 4134,1168512.0,ODI
England,1.0,Pakistan,7.0,England,1.0,6 wickets,Bristol,56831.0,"May 14, 2019",ODI # 4135,1152843.0,ODI
Ireland,29.0,Bangladesh,25.0,Bangladesh,25.0,6 wickets,Dublin,58604.0,"May 15, 2019",ODI # 4136,1168513.0,ODI
Bangladesh,25.0,West Indies,4.0,Bangladesh,25.0,5 wickets,Dublin (Malahide),58607.0,"May 17, 2019",ODI # 4137,1168514.0,ODI
England,1.0,Pakistan,7.0,England,1.0,3 wickets,Nottingham,57219.0,"May 17, 2019",ODI # 4138,1152844.0,ODI
Ireland,29.0,Afghanistan,40.0,Ireland,29.0,72 runs,Belfast,58588.0,"May 19, 2019",ODI # 4139,1168515.0,ODI
England,1.0,Pakistan,7.0,England,1.0,54 runs,Leeds,57092.0,"May 19, 2019",ODI # 4140,1152845.0,ODI
Ireland,29.0,Afghanistan,40.0,Afghanistan,40.0,126 runs,Belfast,58588.0,"May 21, 2019",ODI # 4141,1168516.0,ODI
England,1.0,South Africa,3.0,England,1.0,104 runs,The Oval,57127.0,"May 30, 2019",ODI # 4143,1144483.0,ODI
Pakistan,7.0,West Indies,4.0,West Indies,4.0,7 wickets,Nottingham,57219.0,"May 31, 2019",ODI # 4144,1144484.0,ODI
New Zealand,5.0,Sri Lanka,8.0,New Zealand,5.0,10 wickets,Cardiff,56874.0,"Jun 1, 2019",ODI # 4145,1144485.0,ODI
Afghanistan,40.0,Australia,2.0,Australia,2.0,7 wickets,Bristol,56831.0,"Jun 1, 2019",ODI # 4146,1144486.0,ODI
Bangladesh,25.0,South Africa,3.0,Bangladesh,25.0,21 runs,The Oval,57127.0,"Jun 2, 2019",ODI # 4147,1144487.0,ODI
England,1.0,Pakistan,7.0,Pakistan,7.0,14 runs,Nottingham,57219.0,"Jun 3, 2019",ODI # 4148,1144488.0,ODI
Afghanistan,40.0,Sri Lanka,8.0,Sri Lanka,8.0,34 runs,Cardiff,56874.0,"Jun 4, 2019",ODI # 4149,1144489.0,ODI
India,6.0,South Africa,3.0,India,6.0,6 wickets,Southampton,57312.0,"Jun 5, 2019",ODI # 4150,1144490.0,ODI
Bangladesh,25.0,New Zealand,5.0,New Zealand,5.0,2 wickets,The Oval,57127.0,"Jun 5, 2019",ODI # 4151,1144491.0,ODI
Australia,2.0,West Indies,4.0,Australia,2.0,15 runs,Nottingham,57219.0,"Jun 6, 2019",ODI # 4152,1144492.0,ODI
England,1.0,Bangladesh,25.0,England,1.0,106 runs,Cardiff,56874.0,"Jun 8, 2019",ODI # 4153,1144494.0,ODI
Afghanistan,40.0,New Zealand,5.0,New Zealand,5.0,7 wickets,Taunton,57351.0,"Jun 8, 2019",ODI # 4154,1144495.0,ODI
Australia,2.0,India,6.0,India,6.0,36 runs,The Oval,57127.0,"Jun 9, 2019",ODI # 4155,1144496.0,ODI
South Africa,3.0,West Indies,4.0,no result,,,Southampton,57312.0,"Jun 10, 2019",ODI # 4156,1144497.0,ODI
Australia,2.0,Pakistan,7.0,Australia,2.0,41 runs,Taunton,57351.0,"Jun 12, 2019",ODI # 4157,1144499.0,ODI
England,1.0,West Indies,4.0,England,1.0,8 wickets,Southampton,57312.0,"Jun 14, 2019",ODI # 4158,1144501.0,ODI
Australia,2.0,Sri Lanka,8.0,Australia,2.0,87 runs,The Oval,57127.0,"Jun 15, 2019",ODI # 4159,1144502.0,ODI
Afghanistan,40.0,South Africa,3.0,South Africa,3.0,9 wickets,Cardiff,56874.0,"Jun 15, 2019",ODI # 4160,1144503.0,ODI
India,6.0,Pakistan,7.0,India,6.0,89 runs,Manchester,57160.0,"Jun 16, 2019",ODI # 4161,1144504.0,ODI
Bangladesh,25.0,West Indies,4.0,Bangladesh,25.0,7 wickets,Taunton,57351.0,"Jun 17, 2019",ODI # 4162,1144505.0,ODI
England,1.0,Afghanistan,40.0,England,1.0,150 runs,Manchester,57160.0,"Jun 18, 2019",ODI # 4163,1144506.0,ODI
New Zealand,5.0,South Africa,3.0,New Zealand,5.0,4 wickets,Birmingham,56788.0,"Jun 19, 2019",ODI # 4165,1144507.0,ODI
Australia,2.0,Bangladesh,25.0,Australia,2.0,48 runs,Nottingham,57219.0,"Jun 20, 2019",ODI # 4166,1144508.0,ODI
England,1.0,Sri Lanka,8.0,Sri Lanka,8.0,20 runs,Leeds,57092.0,"Jun 21, 2019",ODI # 4168,1144509.0,ODI
Afghanistan,40.0,India,6.0,India,6.0,11 runs,Southampton,57312.0,"Jun 22, 2019",ODI # 4169,1144510.0,ODI
New Zealand,5.0,West Indies,4.0,New Zealand,5.0,5 runs,Manchester,57160.0,"Jun 22, 2019",ODI # 4170,1144511.0,ODI
Pakistan,7.0,South Africa,3.0,Pakistan,7.0,49 runs,Lord's,57129.0,"Jun 23, 2019",ODI # 4171,1144512.0,ODI
Afghanistan,40.0,Bangladesh,25.0,Bangladesh,25.0,62 runs,Southampton,57312.0,"Jun 24, 2019",ODI # 4172,1144513.0,ODI
England,1.0,Australia,2.0,Australia,2.0,64 runs,Lord's,57129.0,"Jun 25, 2019",ODI # 4173,1144514.0,ODI
New Zealand,5.0,Pakistan,7.0,Pakistan,7.0,6 wickets,Birmingham,56788.0,"Jun 26, 2019",ODI # 4174,1144515.0,ODI
India,6.0,West Indies,4.0,India,6.0,125 runs,Manchester,57160.0,"Jun 27, 2019",ODI # 4175,1144516.0,ODI
South Africa,3.0,Sri Lanka,8.0,South Africa,3.0,9 wickets,Chester-le-Street,56901.0,"Jun 28, 2019",ODI # 4176,1144517.0,ODI
Afghanistan,40.0,Pakistan,7.0,Pakistan,7.0,3 wickets,Leeds,57092.0,"Jun 29, 2019",ODI # 4177,1144518.0,ODI
Australia,2.0,New Zealand,5.0,Australia,2.0,86 runs,Lord's,57129.0,"Jun 29, 2019",ODI # 4178,1144519.0,ODI
England,1.0,India,6.0,England,1.0,31 runs,Birmingham,56788.0,"Jun 30, 2019",ODI # 4179,1144520.0,ODI
Sri Lanka,8.0,West Indies,4.0,Sri Lanka,8.0,23 runs,Chester-le-Street,56901.0,"Jul 1, 2019",ODI # 4180,1144521.0,ODI
Ireland,29.0,Zimbabwe,9.0,Ireland,29.0,4 wickets,Bready,58650.0,"Jul 1, 2019",ODI # 4181,1168517.0,ODI
Bangladesh,25.0,India,6.0,India,6.0,28 runs,Birmingham,56788.0,"Jul 2, 2019",ODI # 4182,1144522.0,ODI
England,1.0,New Zealand,5.0,England,1.0,119 runs,Chester-le-Street,56901.0,"Jul 3, 2019",ODI # 4183,1144523.0,ODI
Afghanistan,40.0,West Indies,4.0,West Indies,4.0,23 runs,Leeds,57092.0,"Jul 4, 2019",ODI # 4184,1144524.0,ODI
Ireland,29.0,Zimbabwe,9.0,Ireland,29.0,5 runs,Belfast,58588.0,"Jul 4, 2019",ODI # 4185,1168518.0,ODI
Bangladesh,25.0,Pakistan,7.0,Pakistan,7.0,94 runs,Lord's,57129.0,"Jul 5, 2019",ODI # 4186,1144525.0,ODI
India,6.0,Sri Lanka,8.0,India,6.0,7 wickets,Leeds,57092.0,"Jul 6, 2019",ODI # 4187,1144526.0,ODI
Australia,2.0,South Africa,3.0,South Africa,3.0,10 runs,Manchester,57160.0,"Jul 6, 2019",ODI # 4188,1144527.0,ODI
Ireland,29.0,Zimbabwe,9.0,Ireland,29.0,6 wickets,Belfast,58588.0,"Jul 7, 2019",ODI # 4189,1168519.0,ODI
India,6.0,New Zealand,5.0,New Zealand,5.0,18 runs,Manchester,57160.0,"Jul 9-10, 2019",ODI # 4190,1144528.0,ODI
England,1.0,Australia,2.0,England,1.0,8 wickets,Birmingham,56788.0,"Jul 11, 2019",ODI # 4191,1144529.0,ODI
England,1.0,New Zealand,5.0,tied,,,Lord's,57129.0,"Jul 14, 2019",ODI # 4192,1144530.0,ODI
Sri Lanka,8.0,Bangladesh,25.0,Sri Lanka,8.0,91 runs,Colombo (RPS),59306.0,"Jul 26, 2019",ODI # 4193,1193504.0,ODI
Sri Lanka,8.0,Bangladesh,25.0,Sri Lanka,8.0,7 wickets,Colombo (RPS),59306.0,"Jul 28, 2019",ODI # 4194,1193505.0,ODI
Sri Lanka,8.0,Bangladesh,25.0,Sri Lanka,8.0,122 runs,Colombo (RPS),59306.0,"Jul 31, 2019",ODI # 4195,1193506.0,ODI
West Indies,4.0,India,6.0,no result,,,Providence,208544.0,"Aug 8, 2019",ODI # 4196,1188624.0,ODI
West Indies,4.0,India,6.0,India,6.0,59 runs,Port of Spain,59475.0,"Aug 11, 2019",ODI # 4197,1188625.0,ODI
West Indies,4.0,India,6.0,India,6.0,6 wickets,Port of Spain,59475.0,"Aug 14, 2019",ODI # 4199,1188626.0,ODI
Pakistan,7.0,Sri Lanka,8.0,Pakistan,7.0,67 runs,Karachi,58956.0,"Sep 30, 2019",ODI # 4211,1198487.0,ODI
Pakistan,7.0,Sri Lanka,8.0,Pakistan,7.0,5 wickets,Karachi,58956.0,"Oct 2, 2019",ODI # 4212,1198488.0,ODI
Afghanistan,40.0,West Indies,4.0,West Indies,4.0,7 wickets,Lucknow,1070094.0,"Nov 6, 2019",ODI # 4213,1193497.0,ODI
Afghanistan,40.0,West Indies,4.0,West Indies,4.0,47 runs,Lucknow,1070094.0,"Nov 9, 2019",ODI # 4214,1193498.0,ODI
Afghanistan,40.0,West Indies,4.0,West Indies,4.0,5 wickets,Lucknow,1070094.0,"Nov 11, 2019",ODI # 4215,1193499.0,ODI
India,6.0,West Indies,4.0,West Indies,4.0,8 wickets,Chennai,58008.0,"Dec 15, 2019",ODI # 4221,1187021.0,ODI
India,6.0,West Indies,4.0,India,6.0,107 runs,Visakhapatnam,58547.0,"Dec 18, 2019",ODI # 4222,1187022.0,ODI
India,6.0,West Indies,4.0,India,6.0,4 wickets,Cuttack,58027.0,"Dec 22, 2019",ODI # 4223,1187023.0,ODI
West Indies,4.0,Ireland,29.0,West Indies,4.0,5 wickets,Bridgetown,59429.0,"Jan 7, 2020",ODI # 4226,1203673.0,ODI
